"app","report_d","task_id","tare_id","src_office_id","dst_office_id","route_id","car_number","delivery_time_hours","office_name","city_name","full_address","lat","long"
WBDRIVE,2024-03-10,104698548,"900403647",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900085775",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900216812",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729358561",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729574083",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729494322",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729446264",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729283586",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729174323",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"2729578923",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700407359",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900054640",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700712441",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700701455",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700364922",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900147214",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700561454",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900188231",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900204542",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700585573",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700721036",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900177202",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900409835",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700981714",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700700622",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700697523",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700295791",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900224132",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700702699",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900419523",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700649086",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"700864818",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900144116",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900207524",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900151470",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900290770",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900129266",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900175789",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBDRIVE,2024-03-10,104698548,"900221676",507,217081,,K588HX797,,Брянск Сталелитейная,Брянск,"Брянская область, Брянск, Сталелитейная улица, 1",53.320124000,34.248998000
WBGO,2024-03-10,1393282,"2728687223",507,142969,"509",K773XO763,2.3134048427777778,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728729215",507,206200,"509",K773XO763,1.2079667872222222,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2728837806",507,142969,"509",K773XO763,2.3621878983333333,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728891973",507,142969,"509",K773XO763,2.4112353983333333,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728897565",507,142969,"509",K773XO763,2.3099048427777778,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2729026681",507,142969,"509",K773XO763,2.3626181761111111,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2729026698",507,206200,"509",K773XO763,1.2654453983333333,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2728641703",507,142969,"509",K773XO763,2.3151773427777778,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728649257",507,142969,"509",K773XO763,2.3158070650000000,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728649273",507,142969,"509",K773XO763,2.3618059538888889,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728675371",507,142969,"509",K773XO763,2.2522970650000000,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728729168",507,142969,"509",K773XO763,2.3641370650000000,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728729177",507,142969,"509",K773XO763,2.3644926205555556,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728766648",507,142969,"509",K773XO763,2.3107448427777778,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728776249",507,142969,"509",K773XO763,2.4231601205555556,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728828737",507,142969,"509",K773XO763,2.2512459538888889,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728828772",507,142969,"509",K773XO763,2.2114042872222222,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728828804",507,142969,"509",K773XO763,2.3637898427777778,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728837766",507,142969,"509",K773XO763,2.4108862316666667,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728897607",507,142969,"509",K773XO763,2.3141228983333333,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728897630",507,142969,"509",K773XO763,2.3088065094444444,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728974466",507,142969,"509",K773XO763,2.3091859538888889,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2729026720",507,142969,"509",K773XO763,2.3652801205555556,МО рп Боброво Лесная 18,д Боброво,"д Боброво, Лесная Улица 18",55.534321000,37.620977000
WBGO,2024-03-10,1393282,"2728663649",507,206200,"509",K773XO763,1.2649953983333333,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2728675387",507,206200,"509",K773XO763,1.2661420650000000,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2728699365",507,206200,"509",K773XO763,1.2129445650000000,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2728897634",507,206200,"509",K773XO763,1.2125723427777778,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2729079982",507,206200,"509",K773XO763,1.2094206761111111,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393282,"2729085795",507,206200,"509",K773XO763,1.2110112316666667,МО рп Боброво Крымская 1,рабочий посёлок Боброво,"Московская область, рабочий посёлок Боброво, Крымская улица, 1",55.538397000,37.614141000
WBGO,2024-03-10,1393294,"2728707271",507,140028,"383",A698EM17,1.0723351800000000,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728707272",507,140028,"383",A698EM17,1.0790987911111111,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728707308",507,140028,"383",A698EM17,1.1370960133333333,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728800425",507,140028,"383",A698EM17,1.0712146244444444,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728833197",507,140028,"383",A698EM17,1.0735385133333333,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728871929",507,140028,"383",A698EM17,1.0780982355555556,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728969659",507,140028,"383",A698EM17,1.0744249022222222,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2729009203",507,140028,"383",A698EM17,1.1440196244444444,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2729061969",507,140028,"383",A698EM17,1.0762337911111111,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2729062022",507,140028,"383",A698EM17,1.0800157355555556,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2729026690",507,138063,"383",A698EM17,2.3248732355555556,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2729035504",507,138063,"383",A698EM17,2.3151071244444444,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2729062002",507,138063,"383",A698EM17,2.3085193466666667,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2729079984",507,138063,"383",A698EM17,2.3112779577777778,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2729079985",507,138063,"383",A698EM17,2.3310215688888889,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2729085812",507,138063,"383",A698EM17,2.3187724022222222,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728707246",507,104962,"383",A698EM17,1.4168865688888889,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2729062036",507,104962,"383",A698EM17,1.4480715688888889,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2728707250",507,104962,"383",A698EM17,1.4451457355555556,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2728707277",507,138063,"383",A698EM17,2.3093360133333333,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728707309",507,138063,"383",A698EM17,2.3075743466666667,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728720765",507,104962,"383",A698EM17,1.4178682355555556,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2728729179",507,146358,"383",A698EM17,4.6860437911111111,МО Подольск Симферопольская 49к2,Подольск,"Подольск, Симферопольская улица 49к2",55.360620000,37.532228000
WBGO,2024-03-10,1393294,"2728729232",507,138063,"383",A698EM17,2.4102810133333333,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728736531",507,138063,"383",A698EM17,2.3290507355555556,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728736568",507,111618,"383",A698EM17,2.8705768466666667,МО Подольск д. Лаговское Родниковая 1с1,подольск,"подольск, Родниковая улица 1с1",55.311980000,37.529298000
WBGO,2024-03-10,1393294,"2728736577",507,301757,"383",A698EM17,3.2805721244444444,деревня Матвеевское Благовещенская Улица 1а,деревня Матвеевское,деревня Матвеевское Благовещенская Улица 1а,55.325651000,37.612479000
WBGO,2024-03-10,1393294,"2728744332",507,309730,"383",A698EM17,3.0484196244444444,Подольск Московская 16Д,Подольск,"Россия, Московская область, Подольск, микрорайон Львовский, Московская улица, 16Д",55.323551000,37.529349000
WBGO,2024-03-10,1393294,"2728753622",507,138063,"383",A698EM17,2.3273721244444444,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728757806",507,140028,"383",A698EM17,1.1327629577777778,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728786385",507,207232,"383",A698EM17,3.6327607355555556,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728786401",507,309730,"383",A698EM17,3.0583687911111111,Подольск Московская 16Д,Подольск,"Россия, Московская область, Подольск, микрорайон Львовский, Московская улица, 16Д",55.323551000,37.529349000
WBGO,2024-03-10,1393294,"2728800399",507,301757,"383",A698EM17,3.2822337911111111,деревня Матвеевское Благовещенская Улица 1а,деревня Матвеевское,деревня Матвеевское Благовещенская Улица 1а,55.325651000,37.612479000
WBGO,2024-03-10,1393376,"2728927374",507,171897,"235",B352PE790,1.8282560997222222,г Подольск Южный Проезд 5,г Подольск,"г Подольск, Южный Проезд 5",55.407838000,37.564998000
WBGO,2024-03-10,1393376,"2729035506",507,306349,"235",B352PE790,0.47001887750000000000,Подольск Бородинский бульвар 12,Подольск,"Московская область, Подольск, Бородинский бульвар, 12",55.394085000,37.561715000
WBGO,2024-03-10,1393376,"2728828799",507,171897,"235",B352PE790,1.8290183219444444,г Подольск Южный Проезд 5,г Подольск,"г Подольск, Южный Проезд 5",55.407838000,37.564998000
WBGO,2024-03-10,1393376,"2728833185",507,171897,"235",B352PE790,1.8263010997222222,г Подольск Южный Проезд 5,г Подольск,"г Подольск, Южный Проезд 5",55.407838000,37.564998000
WBGO,2024-03-10,1393376,"2728842959",507,171897,"235",B352PE790,1.8253047108333333,г Подольск Южный Проезд 5,г Подольск,"г Подольск, Южный Проезд 5",55.407838000,37.564998000
WBGO,2024-03-10,1393376,"2728851496",507,171897,"235",B352PE790,1.8272822108333333,г Подольск Южный Проезд 5,г Подольск,"г Подольск, Южный Проезд 5",55.407838000,37.564998000
WBGO,2024-03-10,1393376,"2729153700",507,171897,"235",B352PE790,1.8299941552777778,г Подольск Южный Проезд 5,г Подольск,"г Подольск, Южный Проезд 5",55.407838000,37.564998000
WBGO,2024-03-10,1393376,"2728851537",507,306349,"235",B352PE790,0.46807221083333333333,Подольск Бородинский бульвар 12,Подольск,"Московская область, Подольск, Бородинский бульвар, 12",55.394085000,37.561715000
WBGO,2024-03-10,1393376,"2728891982",507,306349,"235",B352PE790,0.47119721083333333333,Подольск Бородинский бульвар 12,Подольск,"Московская область, Подольск, Бородинский бульвар, 12",55.394085000,37.561715000
WBGO,2024-03-10,1393294,"2728819423",507,309730,"383",A698EM17,3.0494251800000000,Подольск Московская 16Д,Подольск,"Россия, Московская область, Подольск, микрорайон Львовский, Московская улица, 16Д",55.323551000,37.529349000
WBGO,2024-03-10,1393294,"2728828782",507,111618,"383",A698EM17,2.8281687911111111,МО Подольск д. Лаговское Родниковая 1с1,подольск,"подольск, Родниковая улица 1с1",55.311980000,37.529298000
WBGO,2024-03-10,1393294,"2728833179",507,168168,"383",A698EM17,4.8761090688888889,МО Подольск мкр. Климовск Революции 4,г Климовск,"г Климовск, Улица Революции 4",55.359878000,37.541408000
WBGO,2024-03-10,1393294,"2728851533",507,140028,"383",A698EM17,1.0897335133333333,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728871922",507,138063,"383",A698EM17,2.3101712911111111,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728891995",507,301757,"383",A698EM17,3.2834393466666667,деревня Матвеевское Благовещенская Улица 1а,деревня Матвеевское,деревня Матвеевское Благовещенская Улица 1а,55.325651000,37.612479000
WBGO,2024-03-10,1393294,"2728897600",507,104962,"383",A698EM17,1.3867529577777778,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2728897610",507,104962,"383",A698EM17,1.4155146244444444,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2728902291",507,138063,"383",A698EM17,2.3123032355555556,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728959719",507,309730,"383",A698EM17,3.0513193466666667,Подольск Московская 16Д,Подольск,"Россия, Московская область, Подольск, микрорайон Львовский, Московская улица, 16Д",55.323551000,37.529349000
WBGO,2024-03-10,1393294,"2729009202",507,146358,"383",A698EM17,4.6916593466666667,МО Подольск Симферопольская 49к2,Подольск,"Подольск, Симферопольская улица 49к2",55.360620000,37.532228000
WBGO,2024-03-10,1393294,"2729026672",507,168168,"383",A698EM17,4.8857537911111111,МО Подольск мкр. Климовск Революции 4,г Климовск,"г Климовск, Улица Революции 4",55.359878000,37.541408000
WBGO,2024-03-10,1393294,"2729035536",507,111618,"383",A698EM17,2.8320421244444444,МО Подольск д. Лаговское Родниковая 1с1,подольск,"подольск, Родниковая улица 1с1",55.311980000,37.529298000
WBGO,2024-03-10,1393294,"2729035539",507,140028,"383",A698EM17,1.0809574022222222,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2728744350",507,301757,"383",A698EM17,3.2845799022222222,деревня Матвеевское Благовещенская Улица 1а,деревня Матвеевское,деревня Матвеевское Благовещенская Улица 1а,55.325651000,37.612479000
WBGO,2024-03-10,1393294,"2729035581",507,111618,"383",A698EM17,2.8261351800000000,МО Подольск д. Лаговское Родниковая 1с1,подольск,"подольск, Родниковая улица 1с1",55.311980000,37.529298000
WBGO,2024-03-10,1393294,"2729061974",507,104962,"383",A698EM17,1.3858643466666667,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2729061994",507,140028,"383",A698EM17,1.1348190688888889,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2729069395",507,301757,"383",A698EM17,3.2855051800000000,деревня Матвеевское Благовещенская Улица 1а,деревня Матвеевское,деревня Матвеевское Благовещенская Улица 1а,55.325651000,37.612479000
WBGO,2024-03-10,1393294,"2729069448",507,104962,"383",A698EM17,1.4461851800000000,МО Подольск мкр. Львовский Железнодорожная 23с1,г Подольск,г. Подольск мкр. Львовский ул. Железнодорожная 23с1,55.316419000,37.518061000
WBGO,2024-03-10,1393294,"2729134965",507,140028,"383",A698EM17,1.0694301800000000,рп Львовский Улица Орджоникидзе 2к2,рп Львовский,"рп Львовский, Улица Орджоникидзе 2к2",55.318462000,37.525982000
WBGO,2024-03-10,1393294,"2729149324",507,138063,"383",A698EM17,2.3202910133333333,г Подольск Улица Строителей 26,г Подольск,"г Подольск, Улица Строителей 26",55.306451000,37.517839000
WBGO,2024-03-10,1393294,"2728707254",507,207232,"383",A698EM17,3.6088279577777778,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728707263",507,207232,"383",A698EM17,3.6110768466666667,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728707298",507,207232,"383",A698EM17,3.6149765688888889,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728736537",507,207232,"383",A698EM17,3.6252999022222222,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728748715",507,207232,"383",A698EM17,3.6198196244444444,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728748743",507,207232,"383",A698EM17,3.6211637911111111,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
WBGO,2024-03-10,1393294,"2728871924",507,207232,"383",A698EM17,3.6100382355555556,МО с Сынково Центральная 8,село Сынково,"Московская область, село Сынково, Центральная улица, 8",55.353965071,37.630143713
