151133,5,26285.800000,46.678386,38.297098
4054,5,27319.200000,46.680107,38.293763
216422,5,28942.600000,46.647095,38.401589
110955,6,7407.800000,46.324107,38.748395
310658,6,8345.900000,46.327573,38.747150
212866,6,10489.000000,46.279648,38.478153
210811,6,12529.500000,46.358609,38.267044
305238,6,14570.000000,46.493904,38.280008
302028,6,16373.200000,46.576838,38.259041
212185,6,17900.900000,46.644499,38.267633
312460,6,19028.500000,46.665446,38.277304
209844,6,20403.700000,46.657751,38.332267
304332,6,22156.800000,46.636784,38.495667
212109,6,23983.200000,46.622536,38.660849
133040,6,25058.600000,46.632279,38.659649
3481,6,26121.200000,46.633701,38.669400
206954,6,27051.100000,46.632108,38.670973
210648,6,28105.200000,46.622254,38.679096
210125,7,8376.700000,46.660504,38.340257
157731,7,9694.100000,46.686376,38.291336
308826,7,10689.800000,46.690938,38.288075
314944,7,11829.600000,46.698275,38.286817
210863,7,12857.600000,46.703542,38.284976
5190,7,13836.800000,46.704403,38.281167
160669,7,14795.400000,46.707232,38.277632
213307,7,15812.700000,46.712080,38.281408
316827,7,16808.100000,46.715298,38.280801
325521,7,17835.400000,46.716986,38.274780
4152,7,18812.100000,46.715183,38.270667
161361,7,19851.700000,46.709114,38.275939
156354,7,21227.900000,46.677974,38.282047
50006278,7,22161.200000,46.676181,38.283637
153020,8,8781.300000,46.689373,38.288927
109575,8,9744.400000,46.692246,38.286993
50007066,8,10877.200000,46.701649,38.278858
321683,8,11904.300000,46.708239,38.269586
310248,8,12906.800000,46.706074,38.265895
208616,8,13926.900000,46.711758,38.265323
312724,8,14977.800000,46.704159,38.256819
162533,8,15956.100000,46.704612,38.252001
309222,8,16956.000000,46.701478,38.253505
163289,8,17963.000000,46.701207,38.259680
108677,8,18919.700000,46.699136,38.262274
212938,8,19978.200000,46.693373,38.270136
317230,8,21011.200000,46.685220,38.276127
214662,8,22130.700000,46.674164,38.286936
50000717,8,23242.400000,46.673825,38.292971
50008562,8,25319.300000,46.649241,38.435327
208184,9,8750.900000,46.674435,38.308103
143100,9,9908.100000,46.677230,38.286873
162748,9,10934.300000,46.676614,38.276098
314436,9,11954.400000,46.685170,38.269453
173195,9,12979.900000,46.689566,38.261769
206931,9,16154.600000,46.627807,37.798566
117905,9,17224.400000,46.637821,37.796534
50004998,9,19458.700000,46.647260,38.078180
304359,9,21169.300000,46.624960,38.151001
130998,9,24486.000000,46.408917,37.948584
50005286,9,28577.500000,46.676106,38.273830
309649,9,32934.800000,46.475589,38.650830
319149,10,655.100000,46.295988,39.810531
170078,10,1803.500000,46.283434,39.810411
3165,10,2878.200000,46.281683,39.800974
169472,10,4705.000000,46.315524,39.961825
208533,10,5655.800000,46.318457,39.960971
3166,10,6603.000000,46.320545,39.966663
323723,10,7870.800000,46.297924,39.996724
302554,10,9003.800000,46.313831,39.976701
167965,10,9946.300000,46.318808,39.976724
309830,10,10909.500000,46.321586,39.971356
307822,10,12690.400000,46.404517,40.073441
50001263,10,14463.300000,46.533270,40.101022
311575,10,16509.500000,46.540780,39.853290
305729,10,19769.400000,46.467028,39.943427
169908,10,22247.400000,46.322713,39.966313
309949,11,895.100000,46.284554,39.767465
321221,11,2917.600000,46.137359,39.768732
112816,11,3940.400000,46.139064,39.751464
139722,11,5033.600000,46.133257,39.767824
319407,11,6184.000000,46.122586,39.781652
167357,11,7182.200000,46.122990,39.774003
109603,11,8198.300000,46.124137,39.771069
2164,11,9294.500000,46.133665,39.782629
153325,11,10311.700000,46.136150,39.779790
129116,11,11376.100000,46.133992,39.791221
302830,11,12345.900000,46.131635,39.788608
300506,11,13423.700000,46.132066,39.808590
103554,11,14625.700000,46.147056,39.805642
322433,11,17316.600000,46.213521,39.929432
319871,12,1936.300000,46.136587,39.774868
302096,12,3665.600000,46.176650,39.632997
50001049,12,5672.200000,46.106960,39.547450
301589,12,7527.200000,46.065104,39.607884
212566,12,10143.100000,46.103457,39.413754
113006,12,11945.200000,46.107207,39.310673
310556,12,13668.200000,46.030195,39.283211
50010151,12,15515.600000,45.976646,39.351393
110694,12,16588.100000,45.980375,39.374396
50007897,12,19176.900000,45.981475,39.620708
110598,12,20814.000000,45.985087,39.754501
303363,12,24926.500000,46.169345,40.102618
305515,12,27110.200000,46.163752,40.279227
316648,13,3490.500000,45.869887,40.130879
312657,13,4557.500000,45.852985,40.122048
50008166,13,5564.100000,45.850101,40.119360
213147,13,6499.100000,45.848527,40.121528
110590,13,7471.100000,45.852153,40.127353
211617,13,8591.000000,45.837667,40.147974
305799,13,9538.500000,45.838320,40.146330
50010186,13,10791.600000,45.845339,40.110083
302547,13,11797.300000,45.847269,40.102540
312286,13,12944.200000,45.844299,40.092833
138694,13,13999.400000,45.840426,40.090190
104642,13,15072.800000,45.846749,40.095804
142202,13,16301.200000,45.865783,40.106310
215761,14,3521.300000,45.866685,40.143462
107879,14,4508.000000,45.865834,40.145997
307350,14,5458.000000,45.863825,40.144497
304383,14,6490.400000,45.859020,40.142692
107897,14,7629.200000,45.850517,40.153761
112797,14,8702.100000,45.853826,40.138941
306860,14,9651.300000,45.856979,40.133473
306099,14,10674.800000,45.866662,40.137847
4052,14,12000.600000,45.916894,40.155126
215826,14,12978.200000,45.916700,40.150839
318927,14,13978.000000,45.910166,40.151498
170929,14,16173.800000,45.999621,39.997281
308325,14,17238.300000,45.999789,39.988723
303323,15,4192.700000,45.867371,39.952150
316455,15,5124.500000,45.864283,39.948979
303962,15,7107.600000,45.745138,39.934049
310816,15,8650.000000,45.703202,39.851575
50005171,15,10700.300000,45.629429,39.920619
160510,15,12081.800000,45.637319,39.895978
50001929,15,14238.200000,45.697606,39.957800
302574,15,17950.600000,45.769391,40.149196
50000461,15,19914.900000,45.846136,40.138173
210140,15,20945.500000,45.857108,40.122220
128834,15,21909.900000,45.862591,40.126994
50001106,16,2271.600000,46.561195,39.659497
50002149,16,3373.300000,46.570972,39.661060
210064,16,4347.200000,46.569203,39.650615
210080,16,5360.000000,46.565080,39.636513
126398,16,6285.700000,46.566919,39.634557
134694,16,7300.900000,46.568032,39.625952
2146,16,8300.700000,46.565551,39.627095
167942,16,9292.200000,46.561112,39.620282
112731,16,10594.200000,46.554061,39.598077
150861,16,12029.600000,46.549157,39.621659
319935,16,13036.800000,46.555085,39.629637
320924,16,14105.600000,46.550475,39.643964
213938,17,3806.800000,46.735506,39.571273
319829,17,4784.600000,46.735784,39.562299
50002932,17,9084.500000,46.729397,40.016505
50006494,17,12223.200000,46.664584,39.748900
324137,17,14935.800000,46.562366,39.631829
214912,17,16931.900000,46.478864,39.573456
50009404,17,18624.700000,46.550539,39.591040
215713,17,20722.500000,46.576325,39.354010
304122,17,22759.600000,46.594744,39.193469
326975,17,24741.200000,46.540291,39.061048
207478,17,25957.800000,46.534272,39.039127
301398,17,27246.400000,46.515385,39.065940
162221,17,28307.500000,46.532223,39.061027
50007378,17,29280.900000,46.531996,39.069825
138402,17,30220.800000,46.527054,39.075897
211624,18,2491.500000,46.565386,39.629663
139483,18,6387.700000,46.553368,39.047888
50005848,18,7401.800000,46.551267,39.041923
101949,18,8634.700000,46.537486,39.056961
302343,18,9558.800000,46.536646,39.057671
2311,18,10664.100000,46.522690,39.059519
304082,18,11583.600000,46.522107,39.061291
50008280,18,12690.100000,46.519486,39.039402
318142,18,14916.800000,46.325233,38.942003
4020,18,16008.800000,46.317256,38.950847
301276,18,16993.100000,46.311951,38.956233
320341,18,18069.500000,46.320895,38.974253
112076,18,23914.800000,46.435105,39.678641
50001910,19,2676.900000,46.405244,40.383548
302961,19,5083.200000,46.373853,40.551003
50004666,19,7014.300000,46.424890,40.628815
310365,19,8852.200000,46.553127,40.664712
109231,19,11426.000000,46.529650,41.035153
160298,19,12498.300000,46.536265,41.024510
311765,19,14828.500000,46.480887,40.923894
130980,19,17478.100000,46.560993,40.664526
110539,19,18490.500000,46.566617,40.657836
138812,19,19532.300000,46.572571,40.656468
200510,20,8939.100000,46.459317,41.504528
164397,20,10309.400000,46.469771,41.558149
50008967,20,11283.700000,46.467928,41.561428
166381,20,12372.900000,46.469901,41.555853
3370,20,13640.100000,46.468891,41.531318
165782,20,14875.100000,46.467642,41.498393
130014,20,16779.300000,46.507420,41.334014
50006138,20,17909.000000,46.503418,41.348162
50005649,20,18895.400000,46.507384,41.350917
125042,20,19914.100000,46.507719,41.341212
164072,20,22384.300000,46.536770,41.051708
311101,21,7998.900000,46.402578,40.971244
311921,21,11139.800000,46.519291,41.186148
50009135,21,13779.500000,46.466674,41.533167
163870,21,14804.400000,46.472965,41.535315
161713,21,15816.200000,46.473755,41.540733
5853,21,16758.000000,46.470703,41.544635
311331,21,17738.000000,46.473458,41.552535
50008901,21,18814.200000,46.475444,41.541360
304136,21,19971.300000,46.488916,41.552355
134975,21,20949.000000,46.488984,41.558814
50007131,21,22019.000000,46.487154,41.540407
114694,21,23035.700000,46.481165,41.536609
171092,21,24051.200000,46.477418,41.531290
145859,21,25042.000000,46.480329,41.527709
172005,21,26143.300000,46.493692,41.530391
321104,21,29430.300000,46.537607,41.032572
50011804,21,32311.000000,46.569132,40.653321
211857,22,5158.500000,46.554642,40.649526
50009012,22,12173.500000,46.490281,41.925946
210836,22,16820.200000,46.837050,41.336703
305640,22,18993.400000,46.743077,41.466790
311157,22,22527.100000,46.656614,41.733141
159242,22,24050.200000,46.696798,41.721535
316984,22,25088.400000,46.699764,41.726484
100348,22,26098.100000,46.702358,41.728932
301555,22,27061.700000,46.705995,41.727629
50003405,22,30736.500000,46.929391,41.556766
50001840,22,34423.200000,46.696482,41.696693
301662,22,35685.400000,46.697490,41.709039
309047,22,37656.000000,46.546446,41.587695
50010244,22,41278.100000,46.531965,41.010895
212485,23,9032.600000,46.473546,41.512987
150977,23,10254.600000,46.456928,41.543785
213033,23,12637.900000,46.272234,41.750407
314579,23,15204.100000,46.220143,41.984957
134616,23,17764.100000,46.083275,41.926404
303125,23,18917.200000,46.070422,41.910903
312104,23,20100.200000,46.083899,41.937885
50008859,23,21031.600000,46.083086,41.941658
50008214,23,24498.500000,46.339116,42.280071
301976,23,25417.500000,46.338910,42.277781
218115,23,28106.000000,46.391950,41.868023
50009260,23,32963.100000,46.530586,41.025714
206152,24,6783.300000,46.530998,41.021096
307665,24,13811.600000,46.946280,42.008142
164424,24,16675.500000,47.013450,42.207082
50004972,24,18952.600000,46.866504,42.034687
50005219,24,20000.500000,46.864132,42.023647
316983,24,21221.400000,46.866598,42.043928
129768,24,22260.000000,46.868845,42.059643
310900,24,23227.200000,46.868901,42.069425
138633,24,24315.400000,46.872885,42.051970
105695,24,25334.200000,46.877081,42.049984
326748,24,26369.200000,46.871759,42.047965
213275,24,27506.600000,46.868998,42.034442
50002040,24,28470.400000,46.872308,42.037920
307667,24,32231.300000,46.639880,41.880429
50006204,24,38043.900000,46.542906,41.045499
162112,25,8218.800000,46.193002,41.100037
310670,25,13201.700000,45.821163,41.734713
303225,25,16782.100000,45.901042,42.131984
50002520,25,19739.700000,45.822212,42.524629
315670,25,21507.700000,45.799308,42.666464
50006628,25,25740.300000,46.087155,42.919609
307808,25,27959.100000,45.978118,42.696009
50007413,25,29804.800000,45.903531,42.548910
306589,25,32514.400000,45.865839,42.308539
50002953,25,34837.600000,46.053998,42.226325
310932,25,38715.100000,45.800941,41.892565
318901,25,41408.800000,45.839952,41.526403
314500,25,42461.800000,45.832612,41.531442
316884,25,43720.600000,45.830309,41.492818
217983,25,45688.100000,45.919215,41.306747
322104,25,48811.300000,46.189138,41.090998
168188,26,9185.400000,46.234414,41.299201
305358,26,11611.900000,46.116513,41.504636
169112,26,15895.700000,45.853123,41.528487
210452,26,17028.300000,45.840545,41.511313
100346,26,18019.600000,45.838272,41.511672
205705,26,20325.000000,45.712265,41.461338
303417,26,22265.600000,45.624021,41.395913
206877,26,24513.000000,45.494133,41.223700
50000423,27,10822.900000,45.563945,40.908155
209632,27,12911.000000,45.574713,41.036649
140666,27,15525.900000,45.489082,41.206752
113418,27,16557.900000,45.490976,41.214784
310719,27,17714.500000,45.488634,41.200009
305237,27,19852.000000,45.414121,41.359002
50007345,27,21692.700000,45.486416,41.230311
50007247,27,24340.500000,45.329302,41.297754
112257,27,26871.700000,45.296056,41.057402
310353,28,8238.400000,46.191584,41.088195
309121,28,9263.600000,46.183985,41.082024
3770,28,10259.200000,46.180521,41.082918
305739,28,13445.400000,46.081892,41.360376
311639,28,15429.800000,46.013449,41.265694
323374,28,19887.300000,45.652882,41.200036
314733,28,21913.500000,45.505685,41.228872
217592,28,23019.600000,45.489760,41.217149
323295,28,24208.200000,45.497284,41.200153
3557,28,25154.100000,45.492659,41.195790
217341,28,27229.700000,45.442579,41.036893
213263,29,6171.500000,45.952692,40.692398
156746,29,7487.600000,45.967545,40.658459
112764,29,10532.700000,46.000483,40.450264
308337,29,13522.600000,45.957609,40.698740
143296,29,14551.100000,45.952318,40.713457
320045,29,15584.400000,45.948260,40.707966
5170,29,16636.500000,45.955983,40.706744
50005361,29,17645.600000,45.951788,40.701022
301253,29,19297.900000,45.929640,40.583809
302828,30,8213.800000,46.197004,40.852503
301872,30,10329.100000,46.090838,40.845018
134822,30,11528.400000,46.082707,40.865122
5539,30,12538.100000,46.081880,40.873652
50006116,30,13469.600000,46.079654,40.874307
215633,30,14480.900000,46.072412,40.871845
319780,30,15465.400000,46.072124,40.864181
325617,30,16550.800000,46.068213,40.876795
217232,30,19014.000000,45.978106,40.978635
302829,30,22681.900000,45.766585,41.070048
218545,30,29549.100000,45.852144,40.410039
211537,31,6058.600000,45.545162,40.403173
101548,31,8246.100000,45.420909,40.545489
323511,31,9300.600000,45.419480,40.546727
215739,31,10317.200000,45.413072,40.547829
134126,31,11340.500000,45.418229,40.551312
216396,31,12332.800000,45.425865,40.550956
123747,31,13377.500000,45.432492,40.560216
303165,31,14405.400000,45.429975,40.549666
161890,31,15393.300000,45.432226,40.545060
208763,31,16375.700000,45.435698,40.544526
301199,32,5847.400000,45.616526,40.116362
209489,32,7360.600000,45.547896,40.148603
305638,32,9097.000000,45.464695,40.124007
314333,32,10962.300000,45.361577,40.166865
151046,32,12102.200000,45.359071,40.196527
141785,32,13044.800000,45.358142,40.200414
201064,32,14081.700000,45.360583,40.220549
300688,32,15173.000000,45.370803,40.224789
140247,32,16302.400000,45.364326,40.207190
212474,32,17290.100000,45.363709,40.192703
5685,32,18270.300000,45.361195,40.181686
50005593,32,19364.400000,45.368543,40.166335
303700,32,21884.800000,45.523091,40.234859
102963,32,24928.700000,45.673560,40.280038
50006825,33,6591.300000,45.433453,40.550742
118698,33,7555.400000,45.431544,40.552014
310265,33,8620.700000,45.437948,40.562507
50006007,33,9614.100000,45.439910,40.573578
50006258,33,10683.700000,45.448517,40.589127
109186,33,11755.100000,45.451294,40.574975
312464,33,12730.400000,45.451444,40.564262
308631,33,13694.400000,45.447549,40.564747
50007212,33,14671.000000,45.446702,40.554884
218570,33,17353.100000,45.644359,40.410344
212362,33,20166.100000,45.707583,40.493771
301817,33,22178.600000,45.707935,40.282056
303160,34,6995.200000,45.553065,40.592487
104172,34,9545.100000,45.439379,40.667617
50003923,34,10608.500000,45.438948,40.655605
304067,34,11588.800000,45.436913,40.646521
316807,34,12791.400000,45.434958,40.592020
161252,34,13855.100000,45.434212,40.575446
211326,34,14874.900000,45.428899,40.573676
211503,34,15916.700000,45.434003,40.565078
302245,34,17495.500000,45.409420,40.461251
302392,34,18511.800000,45.406864,40.442999
320656,34,19651.100000,45.405312,40.404245
50010149,34,20696.200000,45.406402,40.427673
169659,34,21746.200000,45.412020,40.441833
310124,35,4854.500000,45.687018,40.284778
302315,35,5979.200000,45.671010,40.275434
317044,35,9620.900000,45.344336,40.205071
303300,35,11116.900000,45.264950,40.197058
50009450,35,13797.200000,45.257895,40.367172
303337,35,16206.400000,45.326102,40.252744
305985,35,17297.600000,45.322864,40.230250
309360,35,19071.200000,45.361638,40.380763
50004416,35,20367.400000,45.355127,40.417198
111515,35,22022.100000,45.380098,40.522623
166241,35,23488.900000,45.393242,40.600327
109278,35,24908.700000,45.440624,40.603654
207419,35,26461.400000,45.447891,40.682103
218872,35,28372.600000,45.448314,40.849217
311117,35,31180.800000,45.548439,40.726004
306535,35,32998.300000,45.651522,40.754858
218731,35,34566.800000,45.720148,40.717134
139855,36,7596.000000,45.363363,40.667487
211668,36,8718.400000,45.360407,40.686065
3397,36,9679.900000,45.364775,40.689180
163239,36,10654.500000,45.358392,40.697976
50000220,36,11650.900000,45.353171,40.696668
317222,36,12923.900000,45.309673,40.686766
303541,36,14676.800000,45.389200,40.769842
311291,36,16003.100000,45.370578,40.716655
148682,36,16949.700000,45.368115,40.709574
111972,37,7621.400000,45.354397,40.672989
304422,37,9522.600000,45.256411,40.673875
305274,37,11430.100000,45.244476,40.548117
309167,37,13420.200000,45.198824,40.421706
308265,37,15305.700000,45.176113,40.587331
50004283,37,18010.400000,45.184467,40.773731
300438,37,19616.800000,45.239652,40.835248
305491,37,21687.600000,45.304711,40.944007
216388,37,23462.900000,45.379015,40.832598
50003795,37,25176.300000,45.365231,40.708172
126086,37,26160.400000,45.362843,40.703306
309448,37,27166.300000,45.369708,40.704490
219119,37,28658.700000,45.413809,40.684222
325158,38,3185.400000,46.321742,39.394395
304702,38,4145.800000,46.324586,39.388691
163603,38,5093.500000,46.325407,39.382977
5436,38,6211.900000,46.330843,39.369429
211454,38,7213.000000,46.333205,39.361696
209241,38,8452.500000,46.301430,39.381585
313262,38,10525.400000,46.223733,39.156686
50007553,38,12552.100000,46.314920,39.380004
1511,38,13531.900000,46.318177,39.383386
150289,38,14558.700000,46.313449,39.388555
50000852,38,15510.200000,46.317192,39.390451
159837,38,16657.400000,46.314839,39.419377
307424,38,17567.600000,46.313544,39.417599
113388,38,18543.500000,46.317710,39.412887
145486,38,19606.300000,46.322919,39.397857
208089,38,20735.100000,46.341729,39.402696
50006608,38,21756.600000,46.328986,39.397413
3798,38,22744.500000,46.324276,39.391995
210081,38,23727.400000,46.324487,39.394014
50006106,38,24982.900000,46.317798,39.426278
305903,39,5366.200000,46.125377,38.973445
3801,39,6360.200000,46.125584,38.970477
50002083,39,7298.400000,46.127557,38.970175
50000686,39,9587.000000,46.183960,38.797375
300822,39,11507.000000,46.146304,38.947923
211456,39,13114.900000,46.098986,38.944456
50002884,39,14276.100000,46.077516,38.947537
50007768,39,15361.100000,46.065042,38.956583
213609,39,16378.600000,46.060746,38.960706
301453,39,17527.800000,46.049151,38.976364
200630,39,18673.000000,46.062288,38.971207
113243,39,19657.100000,46.066285,38.961263
212855,39,21016.200000,46.114370,38.977765
314929,40,5578.200000,46.084710,38.975631
50002005,40,6654.400000,46.081665,38.990149
316501,40,7671.300000,46.077435,39.001580
309603,40,8800.200000,46.065620,38.983116
50000685,40,9778.300000,46.071620,38.976220
133578,40,10771.200000,46.072698,38.969396
50008033,40,11823.100000,46.078860,38.966626
135780,40,12804.300000,46.079810,38.961607
217147,40,13774.600000,46.084308,38.962545
215386,40,14707.500000,46.086186,38.963003
141624,40,15694.700000,46.089565,38.954938
5462,40,16685.600000,46.089000,38.966986
153359,40,17669.000000,46.086621,38.971171
208347,40,18658.400000,46.089797,38.971253
110943,41,7798.900000,46.038676,38.597510
309319,41,10436.100000,46.008886,38.345037
50005077,41,13039.900000,45.843675,38.615331
111042,41,14651.500000,45.774438,38.671596
111086,41,16395.800000,45.738336,38.742997
301172,41,17375.200000,45.737225,38.741769
50006009,41,18393.500000,45.735898,38.732076
303149,41,21999.700000,45.749757,38.441987
306664,41,24686.900000,45.939129,38.549000
309524,41,27958.900000,46.142988,38.696647
307449,41,28978.400000,46.143638,38.689990
50002918,42,10123.500000,46.049620,38.219435
157709,42,11160.000000,46.050988,38.204325
50007989,42,12245.900000,46.053396,38.189934
307833,42,13253.800000,46.055837,38.187778
50005020,42,14386.700000,46.053889,38.173992
161559,42,15365.000000,46.050540,38.175732
207603,42,16425.700000,46.050289,38.166389
2770,42,17495.600000,46.044450,38.158873
133793,42,18542.000000,46.043631,38.169471
107814,42,19535.700000,46.044029,38.175663
310533,42,20572.500000,46.048863,38.190850
322338,42,22393.900000,46.057145,38.313192
