office,route,time,lat,lng
214958,5,3371.200000,45.034286,39.005218
3090,5,4338.200000,45.038728,39.003835
130439,5,5287.300000,45.040004,38.998685
50002697,5,6323.800000,45.043451,39.003058
50007861,5,7306.000000,45.045744,39.009710
158257,5,8349.400000,45.051617,39.015363
320015,5,9322.700000,45.053194,39.015854
140070,5,10337.600000,45.054834,39.017741
50006347,5,11344.200000,45.056505,39.017717
996,5,12312.500000,45.055383,39.018398
308958,5,13294.400000,45.057140,39.022176
163303,5,14351.800000,45.056988,39.028298
314947,6,925.500000,45.052172,39.042299
315195,6,1915.700000,45.054201,39.040260
162108,6,2868.400000,45.055721,39.041090
320500,6,3889.600000,45.056753,39.038150
144894,6,4927.900000,45.059747,39.040731
209189,6,5975.700000,45.062275,39.040750
218320,6,6965.000000,45.064903,39.040947
141130,6,8065.500000,45.068660,39.039312
306446,6,9138.300000,45.065461,39.037260
159164,6,10124.000000,45.062280,39.037252
125938,6,11068.500000,45.060615,39.037274
159387,6,12084.800000,45.061014,39.034310
163662,6,13108.400000,45.060236,39.032105
162057,6,14120.800000,45.060211,39.029266
309168,6,15088.900000,45.061215,39.027772
102778,7,1057.500000,45.070183,39.027329
303212,7,2043.400000,45.069398,39.028442
169877,7,3080.000000,45.068626,39.026833
206949,7,4026.600000,45.068614,39.027827
320592,7,5077.000000,45.068888,39.032797
50006952,7,6142.600000,45.067297,39.031064
124049,7,7252.700000,45.064275,39.038593
159923,7,8168.100000,45.064187,39.038226
208296,7,9205.300000,45.062970,39.034024
306519,7,10252.300000,45.059824,39.033410
50006280,7,11382.900000,45.058644,39.048687
50005821,7,12747.700000,45.070027,39.069654
308733,7,13898.200000,45.066432,39.063880
50005386,7,14890.400000,45.065864,39.061830
323014,7,15877.000000,45.064630,39.059994
215599,7,16840.800000,45.064304,39.058497
163510,7,17868.300000,45.061936,39.055695
160807,7,18888.900000,45.062187,39.056813
50007876,7,20067.000000,45.072433,39.049379
216293,8,1044.300000,45.017270,39.047026
157598,8,2032.300000,45.017581,39.038598
1283,8,2948.300000,45.018046,39.036297
162181,8,4052.800000,45.015473,39.017669
311605,8,4955.400000,45.015694,39.017272
169830,8,6144.800000,45.029158,38.991186
114183,8,7335.500000,45.042589,38.993576
50000763,8,8488.700000,45.047266,38.996298
101224,8,9481.600000,45.050921,38.995679
316737,8,10674.900000,45.056518,39.003314
110310,8,11721.000000,45.057931,39.007444
218499,8,12775.100000,45.054951,39.009383
149433,9,1033.800000,45.064644,39.011562
213026,9,1978.500000,45.066026,39.013875
312293,9,2891.200000,45.065961,39.012760
168525,9,3897.300000,45.067805,39.009871
157767,9,4881.400000,45.065718,39.008364
2182,9,5857.400000,45.064492,39.008246
212542,9,6801.000000,45.063216,39.008910
142678,9,7834.500000,45.060741,39.002533
50002618,9,8813.600000,45.062159,39.004922
319831,9,9721.800000,45.062184,39.005353
141151,9,10693.900000,45.062159,39.009162
307325,9,11618.900000,45.062203,39.010658
313139,9,12523.800000,45.062337,39.011479
321022,9,13742.500000,45.052716,39.028781
158526,10,978.500000,45.058651,39.035805
159614,10,2071.000000,45.066467,39.035627
147663,10,3210.500000,45.070449,39.039104
50007531,10,4168.600000,45.071067,39.040613
211003,10,5125.300000,45.073846,39.040728
209219,10,6121.400000,45.071841,39.035842
160311,10,7125.700000,45.071089,39.029795
313586,10,8264.000000,45.072497,39.018118
169598,10,9320.600000,45.070816,39.013690
101756,10,10278.100000,45.070690,39.012002
319324,10,11266.200000,45.068264,39.013941
211005,10,12260.000000,45.069892,39.011035
123745,10,13327.200000,45.060181,39.015744
144910,11,1039.700000,45.023896,38.992156
134871,11,2143.100000,45.032410,38.977262
206380,11,3141.300000,45.038036,38.979885
50006250,11,4164.200000,45.041674,38.978628
306686,11,5120.800000,45.044896,38.978454
215158,11,6214.900000,45.039975,38.969000
2890,11,7195.500000,45.037333,38.962050
210688,11,8196.700000,45.034394,38.964449
211507,11,9202.000000,45.035279,38.968270
211019,11,10145.600000,45.033747,38.971104
1809,11,11113.500000,45.028980,38.968818
50002078,11,12211.400000,45.032738,38.984961
213506,12,1039.600000,45.017400,38.998714
101476,12,1958.000000,45.016999,38.998867
321507,12,3112.900000,45.008591,38.996792
50006291,12,4273.700000,45.017493,38.992857
317079,12,5313.400000,45.023352,38.987141
159277,12,6364.400000,45.023000,38.973580
212080,12,7367.800000,45.024321,38.967826
142316,12,8402.500000,45.024336,38.958335
319049,12,9408.300000,45.021957,38.963421
127434,12,10667.200000,45.052395,38.973846
208111,12,11654.200000,45.049163,38.976750
150043,12,12780.700000,45.047798,38.984272
313083,12,13820.600000,45.053404,38.984629
313972,12,14900.300000,45.058364,38.988809
50007884,12,15913.700000,45.054359,38.993432
50007850,13,1169.400000,45.002773,39.020588
50004592,13,2221.100000,45.003291,39.026864
162363,13,3277.200000,45.009324,39.033165
50003893,13,4427.100000,44.999797,39.031170
307799,13,5458.300000,45.001428,39.032212
150877,13,6414.600000,45.002737,39.031928
314488,13,7413.600000,45.004554,39.034876
50001411,13,8484.000000,45.014886,39.046103
50003019,13,9559.600000,45.013568,39.039830
308215,13,10846.300000,45.024144,39.069654
3892,13,11835.200000,45.026248,39.066373
50001022,13,12846.900000,45.026967,39.074307
213822,13,13911.900000,45.035808,39.088330
304427,13,14977.400000,45.037369,39.091851
155751,13,15951.000000,45.035957,39.092926
50003086,13,17136.200000,45.033044,39.073553
306539,13,18143.200000,45.031852,39.071046
319945,13,19298.300000,45.023112,39.052775
111541,14,998.300000,45.065382,39.032607
50006036,14,2142.100000,45.069782,39.035531
127390,14,3192.400000,45.075312,39.036535
306761,14,4363.400000,45.079091,39.043280
311374,14,5418.600000,45.073891,39.042723
311572,14,6487.600000,45.077399,39.037868
127750,14,7543.800000,45.073378,39.037257
161349,14,8518.900000,45.075009,39.038603
309346,14,9566.900000,45.076774,39.043711
212022,14,10484.100000,45.076130,39.043635
307327,14,11438.400000,45.074987,39.042849
212422,14,12487.200000,45.071255,39.039867
3196,14,13435.600000,45.071353,39.038146
308828,14,14431.400000,45.070969,39.042543
215390,14,15398.600000,45.070065,39.041438
114368,15,1332.900000,45.055486,38.968032
50006439,15,2388.200000,45.051727,38.966244
159015,15,3348.000000,45.054251,38.962219
215011,15,4319.700000,45.052254,38.959894
161796,15,5296.800000,45.052819,38.954412
151739,15,6359.900000,45.059727,38.958757
137644,15,7358.100000,45.056369,38.959642
50004457,15,8345.900000,45.059965,38.967673
157869,15,9300.800000,45.061062,38.967321
214796,15,10322.800000,45.055671,38.970507
215050,15,11344.700000,45.057205,38.979192
50006610,15,12345.700000,45.053950,38.978074
310824,15,13295.300000,45.052808,38.978845
305116,15,14289.700000,45.058573,38.983984
312212,16,847.100000,45.031477,39.031988
50002962,16,2057.600000,45.032922,39.057820
151807,16,3206.800000,45.038923,39.093666
312626,16,4293.300000,45.031444,39.090819
164078,16,5274.000000,45.032489,39.090981
213578,16,6304.800000,45.027049,39.089776
208642,16,7278.700000,45.027763,39.087638
5426,16,8254.200000,45.027000,39.084361
143503,16,9476.500000,45.017703,39.073075
307096,16,10495.800000,45.013746,39.073355
173129,16,11681.100000,45.005315,39.071208
142869,16,12717.700000,45.005383,39.064565
314961,17,1070.100000,45.011331,39.013455
110453,17,2327.700000,45.014377,38.991151
5427,17,3551.100000,45.007540,38.967013
321994,17,4576.400000,45.015276,38.972028
213460,17,5601.200000,45.014289,38.964533
155290,17,6652.900000,45.014383,38.958739
214583,17,7631.200000,45.016869,38.960401
3106,17,8649.800000,45.023751,38.960093
50008049,17,9827.400000,45.037846,38.940715
212144,17,10812.000000,45.037455,38.943448
136188,17,11840.000000,45.037926,38.948468
172245,17,13116.800000,45.040387,38.986968
307082,18,949.500000,45.023552,39.040989
164144,18,2235.200000,45.011031,39.074330
311985,18,3202.900000,45.011657,39.076955
50002241,18,4342.500000,45.018239,39.079710
314888,18,5402.900000,45.020175,39.091753
309320,18,6393.200000,45.023004,39.100125
325414,18,7378.600000,45.027291,39.098140
208163,18,8459.200000,45.035802,39.099334
102792,18,9502.500000,45.042424,39.104529
158705,18,10474.800000,45.037384,39.102881
205939,18,11472.400000,45.037701,39.106130
208736,18,12455.900000,45.038910,39.107245
206678,18,13510.500000,45.033408,39.099516
50007203,18,14536.100000,45.037884,39.097538
316959,18,15537.100000,45.040571,39.095260
160973,18,16606.800000,45.040418,39.089542
162237,19,1383.100000,45.090886,39.032295
101650,19,2347.300000,45.089730,39.033681
153612,19,3325.300000,45.091704,39.035195
207969,19,4323.100000,45.091666,39.038501
305535,19,5313.500000,45.093804,39.037674
213012,19,6356.200000,45.093250,39.041877
163597,19,7332.600000,45.091692,39.041833
162151,19,8367.200000,45.092391,39.045219
306178,19,9324.300000,45.091439,39.046524
160805,19,10318.500000,45.088336,39.045431
317394,19,11291.800000,45.088066,39.050899
217229,19,12287.400000,45.087339,39.046648
310225,19,13393.200000,45.088027,39.038602
50007038,19,14492.600000,45.084986,39.035773
311273,19,15426.700000,45.083981,39.037578
128155,20,1135.100000,45.066704,39.005749
123260,20,2183.800000,45.070002,39.008243
209563,20,3147.200000,45.070829,39.006682
214004,20,4144.300000,45.071650,39.008443
323098,20,5366.400000,45.077742,39.002406
110623,20,6266.500000,45.077726,39.003032
50005499,20,7442.000000,45.081567,39.011210
156711,20,8512.700000,45.084337,39.011543
209718,20,9742.100000,45.096686,39.005449
4029,20,10707.100000,45.097413,39.006025
209176,20,11653.000000,45.097870,39.004688
302095,20,12613.000000,45.098668,39.002942
151875,20,13591.400000,45.100612,39.003547
50006393,20,14669.300000,45.098474,39.010231
321194,20,15747.800000,45.091686,39.012271
312473,20,16787.300000,45.088542,39.009584
161731,20,17998.300000,45.074053,39.022073
159145,21,1501.200000,45.094068,39.032323
157967,21,2411.000000,45.094434,39.032167
209125,21,3444.900000,45.095414,39.022169
307131,21,4394.000000,45.095631,39.020146
112685,21,5361.000000,45.095289,39.016638
144560,21,6417.200000,45.093689,39.004159
310657,21,7437.900000,45.093679,39.007321
164697,21,8359.700000,45.093429,39.008102
150701,21,9300.300000,45.091916,39.007883
151691,21,10260.000000,45.092164,39.009732
206097,21,11283.600000,45.090647,39.004779
137176,21,12227.300000,45.090739,39.007651
310094,21,13194.600000,45.089774,39.004900
141401,21,14225.100000,45.086072,39.009890
306743,21,15194.300000,45.086664,39.005802
308100,21,16209.200000,45.088173,39.004724
142912,21,17222.900000,45.089163,39.007582
157770,21,18229.100000,45.088851,39.009929
312425,22,1352.800000,45.003149,39.071585
323326,22,2486.800000,44.997967,39.067265
161324,22,3471.000000,44.999124,39.065774
150554,22,4439.400000,45.000319,39.067247
308296,22,5548.500000,44.996266,39.075673
170609,22,6521.200000,44.996648,39.073490
211593,22,7514.900000,44.995392,39.076360
308260,22,8493.300000,44.994212,39.074927
150729,22,9480.700000,44.992776,39.076513
308309,22,10529.100000,44.996948,39.079122
151814,22,11437.800000,44.996452,39.078657
211055,22,12494.700000,45.001880,39.082797
202312,22,13592.500000,45.005502,39.083332
211709,22,14604.000000,45.006825,39.086188
134717,22,15574.000000,45.005895,39.081540
125738,22,16674.500000,44.999808,39.075462
50008206,22,17650.900000,44.998375,39.076266
160054,22,18629.900000,45.000466,39.076987
129557,23,1076.000000,45.061807,39.006691
50005267,23,2323.400000,45.062986,38.983236
130288,23,3354.200000,45.064096,38.974476
318390,23,4362.800000,45.065208,38.968953
213621,23,5426.500000,45.069815,38.970254
211591,23,6424.900000,45.067646,38.969923
126707,23,7502.900000,45.066948,38.958551
212229,23,8423.700000,45.068124,38.959395
140341,23,9443.500000,45.068583,38.953846
141127,23,10416.300000,45.066872,38.952446
307384,23,11419.600000,45.066017,38.955730
139581,23,12401.100000,45.064153,38.955648
203190,23,13450.800000,45.061949,38.948912
139531,23,14436.700000,45.064288,38.951543
50004254,23,15504.000000,45.065380,38.957212
322777,23,16553.900000,45.062308,38.960500
150386,23,17586.800000,45.060558,38.964729
308738,23,18532.200000,45.061351,38.965310
5062,23,19553.700000,45.063432,38.964567
212274,24,1217.700000,45.080421,39.014120
50006771,24,2379.600000,45.083234,39.002056
155932,24,3322.500000,45.084066,39.001977
142568,24,4315.200000,45.087988,39.003303
135031,24,5266.700000,45.088222,39.003300
306922,24,6378.900000,45.097809,39.002133
121352,24,7349.200000,45.099630,39.001335
50005904,24,8349.500000,45.101756,39.001639
317464,24,9412.900000,45.106335,39.004921
50002867,24,10444.700000,45.108386,39.014030
326637,24,11445.900000,45.107502,39.016079
112891,24,12652.900000,45.106391,39.015734
306930,24,13696.800000,45.104671,39.015081
113174,24,14865.400000,45.093666,39.000527
214434,24,15887.200000,45.095477,38.998306
210282,24,16890.800000,45.094943,39.000160
168833,24,18341.100000,45.050664,39.006558
314375,24,19639.800000,45.033095,39.019941
164045,25,1164.300000,45.061742,38.986596
109221,25,2209.000000,45.064575,38.982542
216668,25,3138.700000,45.066403,38.981746
158336,25,4113.800000,45.068630,38.979675
309432,25,5154.600000,45.073471,38.976202
312535,25,6129.000000,45.075158,38.976427
212518,25,7085.900000,45.074604,38.977164
135247,25,8093.500000,45.073858,38.980736
300686,25,9047.800000,45.072938,38.981675
114613,25,10030.100000,45.071402,38.979507
140352,25,11107.600000,45.073859,38.969180
319606,25,12092.600000,45.073725,38.966770
316252,25,13034.400000,45.073025,38.967893
50005710,25,14114.200000,45.068585,38.965131
213695,25,15108.200000,45.065272,38.963360
2122,25,16261.500000,45.050437,38.959727
162886,26,1243.300000,45.008617,39.068064
111208,26,2242.600000,45.007097,39.069816
322864,26,3280.000000,45.006476,39.072663
211508,26,4382.100000,45.002624,39.081422
103125,26,5392.600000,45.003233,39.084669
157562,26,6374.300000,45.003069,39.085779
211201,26,7385.100000,45.001772,39.087221
50005090,26,8564.800000,44.995118,39.089192
132759,26,9652.000000,44.997940,39.087298
209048,26,10938.100000,44.992239,39.072104
207218,26,11907.400000,44.991772,39.074200
157965,26,12966.200000,44.990194,39.069111
157942,26,13980.200000,44.989491,39.072133
308716,26,14935.900000,44.988993,39.070022
304144,26,15981.300000,44.986264,39.069816
50002914,26,16942.800000,44.987125,39.070957
50006851,26,17974.600000,44.992173,39.070552
141550,26,19012.600000,44.992937,39.065547
3849,26,20092.500000,44.995879,39.068006
311410,27,1400.100000,45.089900,39.023330
316453,27,2793.600000,45.079243,39.038712
210485,27,3717.600000,45.078391,39.037819
313489,27,5186.100000,45.104315,39.060500
50005798,27,6317.100000,45.104327,39.062126
305631,27,7422.900000,45.099632,39.059852
143568,27,8410.300000,45.098189,39.060606
305044,27,9468.600000,45.095038,39.048858
312789,27,10518.800000,45.095573,39.037387
218531,27,11881.400000,45.111482,39.018553
145235,27,12930.800000,45.113351,39.026642
3958,27,13906.900000,45.116331,39.028753
151376,27,14884.300000,45.113129,39.030176
308651,27,15820.600000,45.112155,39.029811
164235,27,16769.600000,45.111224,39.026731
213487,27,17746.600000,45.111013,39.022187
164179,27,19013.100000,45.099138,39.006114
124813,27,20500.200000,45.061906,39.025771
205001,28,856.700000,45.026087,39.032553
202826,28,1878.700000,45.021527,39.047953
208913,28,3295.500000,45.038534,39.112028
310663,28,4253.800000,45.038502,39.113660
207679,28,5253.000000,45.038228,39.114453
320330,28,6306.500000,45.043177,39.109414
150368,28,7446.900000,45.032236,39.127236
145033,28,8516.900000,45.031932,39.121287
316637,28,9498.600000,45.031322,39.118893
50002790,28,10488.800000,45.027770,39.120397
311591,28,11478.700000,45.022692,39.111426
302926,28,12438.500000,45.024705,39.106404
105020,28,13479.100000,45.020079,39.104381
50001625,28,14594.400000,45.015531,39.106907
318076,28,15643.600000,45.011733,39.117013
5719,28,16716.200000,45.004953,39.108579
157560,28,17682.000000,45.006426,39.106707
50007996,28,18648.200000,45.006905,39.105170
50005687,29,1506.700000,45.029487,38.941776
50000939,29,2782.300000,45.011040,38.944364
159308,29,3838.900000,45.021853,38.945270
309818,29,4884.700000,45.020869,38.944885
305288,29,5840.000000,45.019494,38.943324
132438,29,7493.000000,45.041640,38.912810
171008,29,8512.200000,45.039176,38.913296
321023,29,9608.200000,45.035725,38.914374
50000340,29,10548.400000,45.036734,38.915881
171326,29,11542.800000,45.035390,38.919324
151142,29,12538.200000,45.031860,38.921274
211389,29,13500.000000,45.032746,38.919364
210928,29,14499.700000,45.036847,38.926700
313125,29,15469.100000,45.036426,38.923354
5297,29,16465.200000,45.037251,38.929623
209491,29,17528.100000,45.037464,38.935302
5285,30,1439.200000,45.054240,38.949199
110016,30,2596.100000,45.061644,38.927234
50000808,30,3611.800000,45.065297,38.918297
212762,30,4614.300000,45.061531,38.919894
307356,30,5864.000000,45.060726,38.943486
162540,30,6780.700000,45.061352,38.943985
3852,30,7989.700000,45.072230,38.949121
139733,30,8988.200000,45.073555,38.953358
50007604,30,9941.200000,45.074459,38.953302
315637,30,11007.500000,45.072077,38.954948
312276,30,12165.800000,45.068633,38.950978
173134,30,13168.100000,45.067738,38.949223
206935,30,14293.400000,45.058860,38.951919
209978,30,15329.200000,45.057801,38.946057
126997,31,977.700000,45.037040,38.996485
158196,31,2584.800000,44.998928,38.926405
215617,31,3808.200000,44.974992,38.922411
214766,31,4892.300000,44.980105,38.935077
3639,31,5838.900000,44.979935,38.941264
50005151,31,6819.800000,44.985566,38.934564
307832,31,7847.900000,44.989056,38.928717
305612,31,8932.300000,44.991115,38.932634
157339,31,9943.100000,44.991327,38.928576
127373,31,10918.200000,44.993323,38.929784
307049,31,11912.400000,45.000224,38.932329
310558,31,12944.500000,45.000682,38.938401
147107,31,13930.200000,45.005430,38.939695
127647,31,14946.500000,44.997408,38.942979
309369,31,15917.300000,44.996833,38.939156
50003195,31,16944.600000,44.989369,38.951112
315568,32,1216.200000,45.038534,39.094052
50001050,32,2342.900000,45.034967,39.112522
301928,32,3445.000000,45.039171,39.123787
304602,32,4454.700000,45.036986,39.122529
102612,32,5433.000000,45.035783,39.122693
319165,32,6483.600000,45.027247,39.126140
207832,32,7744.300000,45.058839,39.135948
207915,32,8717.800000,45.057167,39.141780
50006622,32,9848.000000,45.056676,39.129516
214418,32,10879.000000,45.048894,39.128411
302990,32,11803.300000,45.048023,39.128835
320010,32,12727.400000,45.047769,39.127739
150726,32,13739.400000,45.047661,39.118651
313388,32,14840.900000,45.045349,39.110411
50006225,32,16113.000000,45.060273,39.111385
309400,32,17242.500000,45.058982,39.114148
209681,32,18230.800000,45.058076,39.116868
212461,32,19439.800000,45.067712,39.125628
50008234,33,1187.900000,45.059625,38.984673
211770,33,2429.800000,45.079804,38.976634
139037,33,3345.200000,45.080361,38.976699
316998,33,4393.200000,45.084762,38.985006
311516,33,5368.900000,45.090597,38.985500
50000309,33,6410.600000,45.092222,38.976988
307802,33,7435.100000,45.100599,38.979526
2055,33,8547.400000,45.102600,38.970200
160547,33,9567.200000,45.100574,38.972250
164005,33,10518.500000,45.099882,38.971881
162553,33,11511.900000,45.098182,38.973699
165913,33,12514.000000,45.097432,38.983576
319479,33,13466.500000,45.098035,38.984449
161947,33,15098.800000,45.139390,39.038170
314626,33,16235.000000,45.134188,39.019627
168523,33,17211.400000,45.134665,39.015791
157910,33,18641.900000,45.086760,39.014025
125077,34,1446.700000,45.028485,38.946227
159686,34,2467.500000,45.023908,38.937077
205211,34,3493.800000,45.024455,38.928589
205295,34,4523.600000,45.021744,38.924913
307145,34,5523.600000,45.019411,38.919608
308070,34,6832.200000,45.037763,38.894393
306618,34,8107.500000,45.015193,38.915701
122573,34,9025.800000,45.014742,38.916447
306795,34,10240.100000,45.001460,38.931035
145791,34,11200.900000,45.001237,38.931430
131764,34,12323.700000,44.979437,38.937668
307778,34,13397.000000,44.970458,38.936964
150876,34,14371.100000,44.971068,38.934012
309035,34,15456.000000,44.976898,38.941608
210964,34,16734.600000,44.985970,38.975637
319707,34,17676.000000,44.986780,38.979724
164339,34,18707.600000,44.986755,38.960895
204648,35,1483.700000,45.040666,38.935159
171038,35,2686.100000,45.041426,38.918072
312745,35,3646.600000,45.041260,38.916382
50006677,35,4730.300000,45.038515,38.910760
103449,35,5853.600000,45.028167,38.903076
132495,35,6842.000000,45.026237,38.903922
204296,35,7917.100000,45.027008,38.908643
50001677,35,8914.400000,45.028553,38.908579
151795,35,9938.900000,45.028969,38.913670
115485,35,10908.600000,45.029839,38.914417
50007186,35,11909.200000,45.031384,38.915973
142984,35,12982.300000,45.032963,38.915876
320938,35,13952.700000,45.031872,38.912871
325074,35,15006.800000,45.030031,38.904481
161945,35,16082.100000,45.034808,38.908078
50002690,35,17315.700000,45.043495,38.931835
213607,35,18570.200000,45.042305,38.975457
50001101,36,1518.800000,45.056609,38.934260
50005351,36,2623.700000,45.070104,38.932922
50003520,36,3693.400000,45.066672,38.925043
167574,36,4796.000000,45.061627,38.917653
50006188,36,5938.000000,45.050433,38.919529
101793,36,7173.900000,45.067309,38.914047
321694,36,8240.500000,45.072825,38.907064
317634,36,9236.800000,45.073675,38.906861
173155,36,10222.900000,45.072917,38.905774
159956,36,11128.600000,45.073229,38.905559
129981,36,12116.300000,45.074081,38.904497
314080,36,13066.900000,45.074317,38.903106
131488,36,14037.500000,45.074302,38.902601
305303,36,15157.000000,45.076729,38.903099
162105,36,16201.200000,45.079200,38.899060
163112,36,17191.000000,45.078677,38.897977
139652,36,18285.600000,45.079613,38.897350
164050,36,19271.800000,45.081573,38.898678
216142,37,1646.000000,45.061819,39.144276
305325,37,2771.600000,45.054672,39.149186
114495,37,3696.200000,45.055528,39.150040
213633,37,4727.300000,45.058944,39.155506
311285,37,5767.500000,45.059598,39.172930
314097,37,6793.500000,45.064575,39.184852
308951,37,7884.100000,45.066512,39.199225
217170,37,9018.400000,45.063859,39.180183
152683,37,9988.600000,45.063940,39.175007
217172,37,10928.500000,45.061887,39.173927
158195,37,12556.900000,45.090413,39.120166
206136,37,13887.800000,45.110702,39.139327
318930,37,14926.700000,45.114765,39.153768
311314,37,16364.700000,45.099893,39.114992
126559,37,17484.300000,45.092276,39.107197
161987,37,18411.300000,45.093957,39.107057
310243,37,19536.000000,45.088428,39.098526
317386,37,20942.200000,45.086454,39.074810
217006,38,1886.000000,45.142911,39.045040
112779,38,3122.600000,45.150270,39.034682
319966,38,4236.700000,45.150550,39.012994
203076,38,5179.300000,45.150584,39.006961
141025,38,6475.000000,45.140166,38.998614
123078,38,7470.700000,45.137574,38.998094
103929,38,8479.000000,45.128364,38.993606
307362,38,9509.600000,45.125979,39.010132
318084,38,10582.600000,45.114232,39.017273
202818,38,11744.300000,45.120502,39.040455
50004460,38,12692.200000,45.122316,39.041510
144158,38,13796.700000,45.114191,39.048835
308375,38,15065.300000,45.103659,39.043423
215368,38,16266.500000,45.115244,39.043535
168994,38,17361.400000,45.115710,39.020608
323509,38,18293.700000,45.114168,39.022142
144104,39,1331.100000,45.042573,38.951133
126698,39,2728.700000,45.056266,38.912379
5698,39,3846.800000,45.055876,38.892512
312610,39,5200.300000,45.093091,38.901211
319166,39,6146.400000,45.094498,38.899567
214065,39,7136.400000,45.093505,38.902594
50006852,39,8130.900000,45.093501,38.905504
312376,39,9310.600000,45.084023,38.903574
217837,39,10509.300000,45.093119,38.911369
108722,39,11471.300000,45.093885,38.909488
213025,39,12759.500000,45.105288,38.952577
320115,39,13716.800000,45.104270,38.953673
160580,39,14764.600000,45.105086,38.956043
157715,39,15840.400000,45.107923,38.964030
310122,39,16863.700000,45.112321,38.962901
322499,39,17769.700000,45.111819,38.961713
206909,39,18788.700000,45.107360,38.960830
323036,39,20391.500000,45.079492,39.001957
50008314,39,21474.900000,45.063748,39.001401
209702,40,1975.500000,44.921302,38.908424
162103,40,2946.000000,44.917916,38.907171
212849,40,3966.800000,44.921489,38.912420
154130,40,5017.300000,44.922698,38.915363
310160,40,5985.000000,44.925070,38.917758
166643,40,6985.600000,44.929935,38.918387
301666,40,8402.400000,44.920602,38.988653
50002389,40,9394.500000,44.922357,38.994878
112527,40,10399.700000,44.916898,38.995987
307267,40,11752.500000,44.882461,39.064606
50004059,40,13362.300000,44.876570,39.187894
304724,40,14302.800000,44.877448,39.188555
5074,40,16583.000000,45.012659,39.048564
157062,41,998.300000,45.070007,39.021712
162433,41,2627.500000,45.115088,38.986526
317624,41,3582.000000,45.117556,38.986850
326073,41,4629.700000,45.123916,38.978882
310391,41,5553.700000,45.123740,38.976822
319050,41,6667.800000,45.132795,38.978358
214131,41,7624.400000,45.130302,38.978424
308179,41,8598.700000,45.132071,38.974765
156977,41,9563.500000,45.130373,38.973579
162837,41,10541.500000,45.126820,38.970396
310169,41,11522.100000,45.124589,38.969388
137621,41,12496.900000,45.125168,38.964717
165263,41,13548.800000,45.127054,38.951913
325165,41,14551.500000,45.122494,38.943576
305662,41,15916.300000,45.111115,38.961183
214816,41,16918.600000,45.109626,38.957886
50006913,41,17920.900000,45.108626,38.955876
320976,41,19565.100000,45.075380,38.973166
215440,41,21032.600000,45.044648,38.993588
312428,42,1711.400000,45.098046,38.969379
310691,42,2791.700000,45.101891,38.953565
309492,42,3816.000000,45.104209,38.950768
162684,42,4796.400000,45.101505,38.947575
50000027,42,5820.300000,45.105587,38.939578
139667,42,6901.200000,45.113155,38.927943
130971,42,7855.100000,45.113994,38.929646
211869,42,8909.700000,45.118425,38.929751
314525,42,9901.600000,45.121265,38.934056
217698,42,11122.400000,45.120389,38.916893
102081,42,12188.100000,45.113765,38.921291
