206348;210515;Алексин;Вёшки;54.437235;37.464906;55.918678542;37.562207434;187;;;8710.700000;2.419639 hours;188628.700000;9402.600000;2.611833 hours;188871.000000
206348;203799;Алексин;Чебоксары;54.437235;37.464906;56.122826;47.309128;829;;;40233.000000;11.175833 hours;867317.600000;45383.500000;12.606528 hours;865733.600000
206348;117986;Алексин;Казань;54.437235;37.464906;55.848147;48.843685;972;;;47253.400000;13.125944 hours;999016.900000;50993.400000;14.164833 hours;1006905.500000
206348;213896;Алексин;Вёшки 2;54.437235;37.464906;55.918313;37.562209;187;;;8762.900000;2.434139 hours;188824.400000;9467.200000;2.629778 hours;189067.200000
206348;120762;Алексин;Электросталь;54.437235;37.464906;55.747074;38.4115;211;;;9654.900000;2.681917 hours;212576.100000;10893.100000;3.025861 hours;207921.500000
206348;302856;Алексин;Видное;54.437235;37.464906;55.575239899;37.697530594;141;;;6471.300000;1.797583 hours;141710.700000;7278.900000;2.021917 hours;143033.300000
206348;301957;Алексин;Ростов;54.437235;37.464906;47.367953;39.71672;925;;;45265.500000;12.573750 hours;920874.400000;50577.100000;14.049194 hours;918248.000000
206348;140302;Алексин;Курск;54.437235;37.464906;51.765435;36.131845;368;;;20360.300000;5.655639 hours;369499.900000;20638.700000;5.732972 hours;367324.400000
206348;1733;Алексин;Екатеринбург;54.437235;37.464906;56.767604;60.81316;1975;;;98003.700000;27.223250 hours;1970738.700000;110198.100000;30.610583 hours;1997106.700000
206348;133533;Алексин;Ростов-на-Дону;54.437235;37.464906;47.367228;39.712646;925;;;45317.800000;12.588278 hours;921190.000000;50644.400000;14.067889 hours;918671.400000
206348;160030;Алексин;Липецк;54.437235;37.464906;52.599422;39.392793;308;;;16516.200000;4.587833 hours;307795.000000;18418.100000;5.116139 hours;305607.700000
206348;300571;Алексин;Екатеринбург Перспективная ;54.437235;37.464906;56.726696;60.578278;1962;;;97053.500000;26.959306 hours;1956734.200000;109345.400000;30.373722 hours;1983578.200000
206348;210127;Алексин;Внуково;54.437235;37.464906;55.58783;37.226277;166;;;7684.400000;2.134556 hours;167491.000000;8662.700000;2.406306 hours;169372.400000
206348;144154;Алексин;Симферополь;54.437235;37.464906;45.032496;34.045926;1612;;;80897.900000;22.471639 hours;1607612.100000;88431.500000;24.564306 hours;1609957.500000
206348;301920;Алексин;Пятигорск;54.437235;37.464906;44.033866;43.165161;1436;;;71152.700000;19.764639 hours;1434769.200000;80217.000000;22.282500 hours;1447986.500000
206348;218616;Алексин;Ростов;54.437235;37.464906;47.366609;39.716696;925;;;45257.300000;12.571472 hours;920888.000000;50556.400000;14.043444 hours;918261.900000
206348;300865;Алексин;Шелепаново АВИА;54.437235;37.464906;56.113115518;37.180161011;214;;;9796.700000;2.721306 hours;215255.000000;10991.200000;3.053111 hours;214031.000000
206348;507;Алексин;Коледино;54.437235;37.464906;55.38614;37.583393;115;;;5465.600000;1.518222 hours;115942.900000;6097.600000;1.693778 hours;120185.000000
206348;117442;Алексин;Калуга;54.437235;37.464906;54.483186;36.218078;103;;;5529.000000;1.535833 hours;104839.200000;5601.700000;1.556028 hours;105089.800000
206348;159402;Алексин;Склад СПБ пос Шушары Московское шоссе 107к3с1;54.437235;37.464906;59.789885;30.436123;842;;;33468.200000;9.296722 hours;844618.200000;36254.900000;10.070806 hours;839835.900000
206348;207016;Алексин;СЦ Белгород;54.437235;37.464906;50.593676;36.679399;518;;;28882.800000;8.023000 hours;519773.700000;29861.600000;8.294889 hours;520906.400000
206348;218225;Алексин;Челябинск;54.437235;37.464906;55.150464;61.448817;1878;;;95014.000000;26.392778 hours;1878318.900000;105017.800000;29.171611 hours;1888076.700000
206348;302445;Алексин;Сынково;54.437235;37.464906;55.347781246;37.614404928;110;;;5117.200000;1.421444 hours;110952.200000;5279.800000;1.466611 hours;111076.800000
206348;205228;Алексин;Дача;54.437235;37.464906;55.65431;37.888459;157;;;7342.400000;2.039556 hours;157567.300000;8026.200000;2.229500 hours;157765.600000
206348;217081;Алексин;Брянск Сталелитейная;54.437235;37.464906;53.320124;34.248998;344;;;18633.800000;5.176056 hours;345428.000000;21026.000000;5.840556 hours;353984.900000
206348;207022;Алексин;Грязь;54.437235;37.464906;55.968988;37.320131;193;;;9255.600000;2.571000 hours;193119.800000;10022.000000;2.783889 hours;198845.100000
