src_id,dst_id,latitude,longitude,latitude,longitude
205228,686,55.65431,37.888459,54.941901,82.916459
206348,686,54.437235,37.464906,54.941901,82.916459
206708,686,53.760427,87.092846,54.941901,82.916459
208277,686,44.662695,41.896576,54.941901,82.916459
210557,686,50.898893,128.535972,54.941901,82.916459
213849,686,55.310288,86.140728,54.941901,82.916459
214951,686,43.357235,132.122865,54.941901,82.916459
216566,686,57.924337,56.164468,54.941901,82.916459
218210,686,55.823819179,38.251653675,54.941901,82.916459
218644,686,48.449259,135.12843,54.941901,82.916459
218674,686,52.007122,113.560661,54.941901,82.916459
219030,686,56.30041,101.700708,54.941901,82.916459
300571,686,56.726696,60.578278,54.941901,82.916459
303024,686,51.840969,107.641213,54.941901,82.916459
311800,686,59.74376,30.509576,54.941901,82.916459
120762,1193,55.747074,38.4115,48.449121,135.11073
214951,1193,43.357235,132.122865,48.449121,135.11073
218644,1193,48.449259,135.12843,48.449121,135.11073
507,1733,55.38614,37.583393,56.767604,60.81316
686,1733,54.941901,82.916459,56.767604,60.81316
6145,1733,56.075378,92.948591,56.767604,60.81316
117819,1733,57.142964,65.597514,56.767604,60.81316
117986,1733,55.848147,48.843685,56.767604,60.81316
120762,1733,55.747074,38.4115,56.767604,60.81316
130744,1733,45.055356,39.067991,56.767604,60.81316
131643,1733,52.319649,104.248228,56.767604,60.81316
161003,1733,61.244861,73.500957,56.767604,60.81316
161520,1733,55.141009,82.985385,56.767604,60.81316
168458,1733,55.010898,73.446973,56.767604,60.81316
169537,1733,59.620754,60.618892,56.767604,60.81316
205228,1733,55.65431,37.888459,56.767604,60.81316
206348,1733,54.437235,37.464906,56.767604,60.81316
208277,1733,44.662695,41.896576,56.767604,60.81316
211470,1733,57.926741,59.990923,56.767604,60.81316
211644,1733,56.763865443,60.742442033,56.767604,60.81316
213849,1733,55.310288,86.140728,56.767604,60.81316
216566,1733,57.924337,56.164468,56.767604,60.81316
218225,1733,55.150464,61.448817,56.767604,60.81316
218628,1733,56.905912,53.359074,56.767604,60.81316
219030,1733,56.30041,101.700708,56.767604,60.81316
300571,1733,56.726696,60.578278,56.767604,60.81316
311800,1733,59.74376,30.509576,56.767604,60.81316
507,2737,55.38614,37.583393,59.869844,30.519603
120762,2737,55.747074,38.4115,59.869844,30.519603
161443,2737,61.820477,34.283712,59.869844,30.519603
206236,2737,55.328742812,37.82100529,59.869844,30.519603
207743,2737,55.996703739,37.883953939,59.869844,30.519603
209209,2737,57.826076,28.379243,59.869844,30.519603
209211,2737,43.03146948,47.433087104,59.869844,30.519603
210514,2737,67.203755,32.441947,59.869844,30.519603
210515,2737,55.918678542,37.562207434,59.869844,30.519603
301760,2737,54.678615,39.571775,59.869844,30.519603
311800,2737,59.74376,30.509576,59.869844,30.519603
312259,2737,59.796283695,30.455101821,59.869844,30.519603
507,6144,55.38614,37.583393,48.7554,44.4405
117986,6144,55.848147,48.843685,48.7554,44.4405
120762,6144,55.747074,38.4115,48.7554,44.4405
130744,6144,45.055356,39.067991,48.7554,44.4405
133533,6144,47.367228,39.712646,48.7554,44.4405
169872,6144,46.312097,48.056881,48.7554,44.4405
206236,6144,55.328742812,37.82100529,48.7554,44.4405
208277,6144,44.662695,41.896576,48.7554,44.4405
300862,6144,53.719708,91.376873,48.7554,44.4405
507,6145,55.38614,37.583393,56.075378,92.948591
686,6145,54.941901,82.916459,56.075378,92.948591
117986,6145,55.848147,48.843685,56.075378,92.948591
120762,6145,55.747074,38.4115,56.075378,92.948591
131643,6145,52.319649,104.248228,56.075378,92.948591
161520,6145,55.141009,82.985385,56.075378,92.948591
205228,6145,55.65431,37.888459,56.075378,92.948591
218210,6145,55.823819179,38.251653675,56.075378,92.948591
219030,6145,56.30041,101.700708,56.075378,92.948591
300571,6145,56.726696,60.578278,56.075378,92.948591
300862,6145,53.719708,91.376873,56.075378,92.948591
305110,6145,56.128930131,92.963028087,56.075378,92.948591
302597,6156,54.582532,39.766525,54.570603,39.809207
300168,105349,56.084394,37.155605,57.110012,50.004627
507,117230,55.38614,37.583393,53.091476,50.126734
117986,117230,55.848147,48.843685,53.091476,50.126734
120762,117230,55.747074,38.4115,53.091476,50.126734
130744,117230,45.055356,39.067991,53.091476,50.126734
133858,117230,53.23448,44.906253,53.091476,50.126734
158929,117230,51.601574,45.943636,53.091476,50.126734
205228,117230,55.65431,37.888459,53.091476,50.126734
206319,117230,51.726981,55.100593,53.091476,50.126734
206348,117230,54.437235,37.464906,53.091476,50.126734
302335,117230,53.101049,46.583858,53.091476,50.126734
507,117442,55.38614,37.583393,54.483186,36.218078
120762,117442,55.747074,38.4115,54.483186,36.218078
206236,117442,55.328742812,37.82100529,54.483186,36.218078
206348,117442,54.437235,37.464906,54.483186,36.218078
217081,117442,53.320124,34.248998,54.483186,36.218078
300168,117442,56.084394,37.155605,54.483186,36.218078
507,117456,55.38614,37.583393,56.825157,35.87904
2737,117456,59.869844,30.519603,56.825157,35.87904
120762,117456,55.747074,38.4115,56.825157,35.87904
161443,117456,61.820477,34.283712,56.825157,35.87904
206236,117456,55.328742812,37.82100529,56.825157,35.87904
210515,117456,55.918678542,37.562207434,56.825157,35.87904
300168,117456,56.084394,37.155605,56.825157,35.87904
507,117501,55.38614,37.583393,55.413049,37.588278
120762,117501,55.747074,38.4115,55.413049,37.588278
133858,117501,53.23448,44.906253,55.413049,37.588278
205228,117501,55.65431,37.888459,55.413049,37.588278
206236,117501,55.328742812,37.82100529,55.413049,37.588278
210001,117501,55.125925956,37.556771605,55.413049,37.588278
210127,117501,55.58783,37.226277,55.413049,37.588278
210515,117501,55.918678542,37.562207434,55.413049,37.588278
218210,117501,55.823819179,38.251653675,55.413049,37.588278
218402,117501,56.951769,40.941105,55.413049,37.588278
218623,117501,55.411823,37.589796,55.413049,37.588278
300168,117501,56.084394,37.155605,55.413049,37.588278
300864,117501,56.113127507,37.180021536,55.413049,37.588278
301229,117501,55.43485,37.611832,55.413049,37.588278
302335,117501,53.101049,46.583858,55.413049,37.588278
302445,117501,55.347781246,37.614404928,55.413049,37.588278
302856,117501,55.575239899,37.697530594,55.413049,37.588278
207022,117672,55.968988,37.320131,58.549683,31.259813
507,117819,55.38614,37.583393,57.142964,65.597514
686,117819,54.941901,82.916459,57.142964,65.597514
1733,117819,56.767604,60.81316,57.142964,65.597514
106660,117819,66.091811,76.687488,57.142964,65.597514
117986,117819,55.848147,48.843685,57.142964,65.597514
120762,117819,55.747074,38.4115,57.142964,65.597514
161003,117819,61.244861,73.500957,57.142964,65.597514
205228,117819,55.65431,37.888459,57.142964,65.597514
300571,117819,56.726696,60.578278,57.142964,65.597514
303221,117819,63.176843991,75.470132355,57.142964,65.597514
311800,117819,59.74376,30.509576,57.142964,65.597514
507,117866,55.38614,37.583393,52.727738,41.387093
117986,117866,55.848147,48.843685,52.727738,41.387093
120762,117866,55.747074,38.4115,52.727738,41.387093
158929,117866,51.601574,45.943636,52.727738,41.387093
160030,117866,52.599422,39.392793,52.727738,41.387093
206236,117866,55.328742812,37.82100529,52.727738,41.387093
206348,117866,54.437235,37.464906,52.727738,41.387093
211415,117866,51.800428813,39.21810555,52.727738,41.387093
306771,117866,51.450719,46.136673,52.727738,41.387093
507,117986,55.38614,37.583393,55.848147,48.843685
686,117986,54.941901,82.916459,55.848147,48.843685
1733,117986,56.767604,60.81316,55.848147,48.843685
6144,117986,48.7554,44.4405,55.848147,48.843685
6145,117986,56.075378,92.948591,55.848147,48.843685
6156,117986,54.570603,39.809207,55.848147,48.843685
117230,117986,53.091476,50.126734,55.848147,48.843685
117819,117986,57.142964,65.597514,55.848147,48.843685
117866,117986,52.727738,41.387093,55.848147,48.843685
118535,117986,56.169053,43.895555,55.848147,48.843685
120762,117986,55.747074,38.4115,55.848147,48.843685
130744,117986,45.055356,39.067991,55.848147,48.843685
131643,117986,52.319649,104.248228,55.848147,48.843685
133533,117986,47.367228,39.712646,55.848147,48.843685
133858,117986,53.23448,44.906253,55.848147,48.843685
144649,117986,56.09682,40.354817,55.848147,48.843685
149445,117986,54.565769,55.931327,55.848147,48.843685
158929,117986,51.601574,45.943636,55.848147,48.843685
160030,117986,52.599422,39.392793,55.848147,48.843685
161003,117986,61.244861,73.500957,55.848147,48.843685
161520,117986,55.141009,82.985385,55.848147,48.843685
168458,117986,55.010898,73.446973,55.848147,48.843685
169537,117986,59.620754,60.618892,55.848147,48.843685
169872,117986,46.312097,48.056881,55.848147,48.843685
172430,117986,53.384265,83.739861,55.848147,48.843685
203631,117986,59.234185,39.923862,55.848147,48.843685
204615,117986,56.516407,85.024625,55.848147,48.843685
204952,117986,55.744370258,52.479285244,55.848147,48.843685
205104,117986,54.356576,48.598839,55.848147,48.843685
205205,117986,58.571995,49.576179,55.848147,48.843685
205228,117986,55.65431,37.888459,55.848147,48.843685
206236,117986,55.328742812,37.82100529,55.848147,48.843685
206298,117986,53.722084,91.382578,55.848147,48.843685
206319,117986,51.726981,55.100593,55.848147,48.843685
206348,117986,54.437235,37.464906,55.848147,48.843685
206708,117986,53.760427,87.092846,55.848147,48.843685
207404,117986,57.662651,39.78925,55.848147,48.843685
208277,117986,44.662695,41.896576,55.848147,48.843685
209208,117986,61.729299178,50.768561871,55.848147,48.843685
209209,117986,57.826076,28.379243,55.848147,48.843685
210515,117986,55.918678542,37.562207434,55.848147,48.843685
211415,117986,51.800428813,39.21810555,55.848147,48.843685
211470,117986,57.926741,59.990923,55.848147,48.843685
211644,117986,56.763865443,60.742442033,55.848147,48.843685
213849,117986,55.310288,86.140728,55.848147,48.843685
214951,117986,43.357235,132.122865,55.848147,48.843685
216566,117986,57.924337,56.164468,55.848147,48.843685
218210,117986,55.823819179,38.251653675,55.848147,48.843685
218225,117986,55.150464,61.448817,55.848147,48.843685
218402,117986,56.951769,40.941105,55.848147,48.843685
218616,117986,47.366609,39.716696,55.848147,48.843685
218628,117986,56.905912,53.359074,55.848147,48.843685
218644,117986,48.449259,135.12843,55.848147,48.843685
218674,117986,52.007122,113.560661,55.848147,48.843685
218916,117986,56.072212198,47.231122167,55.848147,48.843685
219030,117986,56.30041,101.700708,55.848147,48.843685
300168,117986,56.084394,37.155605,55.848147,48.843685
300219,117986,59.207319,39.800209,55.848147,48.843685
300571,117986,56.726696,60.578278,55.848147,48.843685
300862,117986,53.719708,91.376873,55.848147,48.843685
301229,117986,55.43485,37.611832,55.848147,48.843685
301957,117986,47.367953,39.71672,55.848147,48.843685
302222,117986,54.584504,55.907014,55.848147,48.843685
302335,117986,53.101049,46.583858,55.848147,48.843685
302597,117986,54.582532,39.766525,55.848147,48.843685
302738,117986,51.645263,46.009598,55.848147,48.843685
303024,117986,51.840969,107.641213,55.848147,48.843685
306771,117986,51.450719,46.136673,55.848147,48.843685
311800,117986,59.74376,30.509576,55.848147,48.843685
300571,118019,56.726696,60.578278,47.367529,39.714059
507,118535,55.38614,37.583393,56.169053,43.895555
117986,118535,55.848147,48.843685,56.169053,43.895555
120762,118535,55.747074,38.4115,56.169053,43.895555
206236,118535,55.328742812,37.82100529,56.169053,43.895555
206348,118535,54.437235,37.464906,56.169053,43.895555
218210,118535,55.823819179,38.251653675,56.169053,43.895555
302335,120162,53.101049,46.583858,52.281997,104.294891
507,120762,55.38614,37.583393,55.747074,38.4115
686,120762,54.941901,82.916459,55.747074,38.4115
1733,120762,56.767604,60.81316,55.747074,38.4115
2737,120762,59.869844,30.519603,55.747074,38.4115
6145,120762,56.075378,92.948591,55.747074,38.4115
6156,120762,54.570603,39.809207,55.747074,38.4115
117230,120762,53.091476,50.126734,55.747074,38.4115
117456,120762,56.825157,35.87904,55.747074,38.4115
117501,120762,55.413049,37.588278,55.747074,38.4115
117819,120762,57.142964,65.597514,55.747074,38.4115
117866,120762,52.727738,41.387093,55.747074,38.4115
117986,120762,55.848147,48.843685,55.747074,38.4115
118535,120762,56.169053,43.895555,55.747074,38.4115
130486,120762,51.672394,39.296102,55.747074,38.4115
130744,120762,45.055356,39.067991,55.747074,38.4115
131643,120762,52.319649,104.248228,55.747074,38.4115
133533,120762,47.367228,39.712646,55.747074,38.4115
133858,120762,53.23448,44.906253,55.747074,38.4115
140302,120762,51.765435,36.131845,55.747074,38.4115
144154,120762,45.032496,34.045926,55.747074,38.4115
144649,120762,56.09682,40.354817,55.747074,38.4115
149445,120762,54.565769,55.931327,55.747074,38.4115
158311,120762,44.03429,43.164327,55.747074,38.4115
158751,120762,43.088653,44.644355,55.747074,38.4115
158929,120762,51.601574,45.943636,55.747074,38.4115
160030,120762,52.599422,39.392793,55.747074,38.4115
161003,120762,61.244861,73.500957,55.747074,38.4115
161443,120762,61.820477,34.283712,55.747074,38.4115
161520,120762,55.141009,82.985385,55.747074,38.4115
168458,120762,55.010898,73.446973,55.747074,38.4115
169537,120762,59.620754,60.618892,55.747074,38.4115
169872,120762,46.312097,48.056881,55.747074,38.4115
172430,120762,53.384265,83.739861,55.747074,38.4115
203631,120762,59.234185,39.923862,55.747074,38.4115
204615,120762,56.516407,85.024625,55.747074,38.4115
204952,120762,55.744370258,52.479285244,55.747074,38.4115
205104,120762,54.356576,48.598839,55.747074,38.4115
205205,120762,58.571995,49.576179,55.747074,38.4115
205228,120762,55.65431,37.888459,55.747074,38.4115
205349,120762,68.999114,33.125556,55.747074,38.4115
205985,120762,46.312237,39.946724,55.747074,38.4115
206236,120762,55.328742812,37.82100529,55.747074,38.4115
206298,120762,53.722084,91.382578,55.747074,38.4115
206319,120762,51.726981,55.100593,55.747074,38.4115
206348,120762,54.437235,37.464906,55.747074,38.4115
206708,120762,53.760427,87.092846,55.747074,38.4115
206844,120762,54.666244,20.45905,55.747074,38.4115
206968,120762,55.125659,37.556262,55.747074,38.4115
207016,120762,50.593676,36.679399,55.747074,38.4115
207022,120762,55.968988,37.320131,55.747074,38.4115
207404,120762,57.662651,39.78925,55.747074,38.4115
207743,120762,55.996703739,37.883953939,55.747074,38.4115
207803,120762,54.786513,32.100785,55.747074,38.4115
208277,120762,44.662695,41.896576,55.747074,38.4115
209207,120762,64.57634987,40.596223935,55.747074,38.4115
209211,120762,43.03146948,47.433087104,55.747074,38.4115
210001,120762,55.125925956,37.556771605,55.747074,38.4115
210127,120762,55.58783,37.226277,55.747074,38.4115
210515,120762,55.918678542,37.562207434,55.747074,38.4115
210557,120762,50.898893,128.535972,55.747074,38.4115
211415,120762,51.800428813,39.21810555,55.747074,38.4115
211470,120762,57.926741,59.990923,55.747074,38.4115
211644,120762,56.763865443,60.742442033,55.747074,38.4115
213849,120762,55.310288,86.140728,55.747074,38.4115
214951,120762,43.357235,132.122865,55.747074,38.4115
216566,120762,57.924337,56.164468,55.747074,38.4115
217081,120762,53.320124,34.248998,55.747074,38.4115
218210,120762,55.823819179,38.251653675,55.747074,38.4115
218225,120762,55.150464,61.448817,55.747074,38.4115
218402,120762,56.951769,40.941105,55.747074,38.4115
218616,120762,47.366609,39.716696,55.747074,38.4115
218628,120762,56.905912,53.359074,55.747074,38.4115
218644,120762,48.449259,135.12843,55.747074,38.4115
218674,120762,52.007122,113.560661,55.747074,38.4115
218916,120762,56.072212198,47.231122167,55.747074,38.4115
219030,120762,56.30041,101.700708,55.747074,38.4115
300168,120762,56.084394,37.155605,55.747074,38.4115
300219,120762,59.207319,39.800209,55.747074,38.4115
300363,120762,52.126005,23.64126,55.747074,38.4115
300571,120762,56.726696,60.578278,55.747074,38.4115
300862,120762,53.719708,91.376873,55.747074,38.4115
300864,120762,56.113127507,37.180021536,55.747074,38.4115
300987,120762,54.815902,31.975506,55.747074,38.4115
301760,120762,54.678615,39.571775,55.747074,38.4115
301920,120762,44.033866,43.165161,55.747074,38.4115
301957,120762,47.367953,39.71672,55.747074,38.4115
302222,120762,54.584504,55.907014,55.747074,38.4115
302335,120762,53.101049,46.583858,55.747074,38.4115
302445,120762,55.347781246,37.614404928,55.747074,38.4115
302597,120762,54.582532,39.766525,55.747074,38.4115
302738,120762,51.645263,46.009598,55.747074,38.4115
302769,120762,64.527853,40.653662,55.747074,38.4115
302856,120762,55.575239899,37.697530594,55.747074,38.4115
303024,120762,51.840969,107.641213,55.747074,38.4115
303295,120762,56.331209,36.678842,55.747074,38.4115
306771,120762,51.450719,46.136673,55.747074,38.4115
311800,120762,59.74376,30.509576,55.747074,38.4115
305110,120782,56.128930131,92.963028087,55.754047,37.620405
6144,121703,48.7554,44.4405,55.743971,38.419892
120762,121703,55.747074,38.4115,55.743971,38.419892
207016,130486,50.593676,36.679399,51.672394,39.296102
211415,130486,51.800428813,39.21810555,51.672394,39.296102
507,130744,55.38614,37.583393,45.055356,39.067991
686,130744,54.941901,82.916459,45.055356,39.067991
1733,130744,56.767604,60.81316,45.055356,39.067991
2737,130744,59.869844,30.519603,45.055356,39.067991
6144,130744,48.7554,44.4405,45.055356,39.067991
117986,130744,55.848147,48.843685,45.055356,39.067991
120762,130744,55.747074,38.4115,45.055356,39.067991
130486,130744,51.672394,39.296102,45.055356,39.067991
133533,130744,47.367228,39.712646,45.055356,39.067991
144154,130744,45.032496,34.045926,45.055356,39.067991
158311,130744,44.03429,43.164327,45.055356,39.067991
158751,130744,43.088653,44.644355,45.055356,39.067991
205228,130744,55.65431,37.888459,45.055356,39.067991
205985,130744,46.312237,39.946724,45.055356,39.067991
206236,130744,55.328742812,37.82100529,45.055356,39.067991
206348,130744,54.437235,37.464906,45.055356,39.067991
208277,130744,44.662695,41.896576,45.055356,39.067991
209211,130744,43.03146948,47.433087104,45.055356,39.067991
210127,130744,55.58783,37.226277,45.055356,39.067991
211415,130744,51.800428813,39.21810555,45.055356,39.067991
218402,130744,56.951769,40.941105,45.055356,39.067991
218616,130744,47.366609,39.716696,45.055356,39.067991
219030,130744,56.30041,101.700708,45.055356,39.067991
300571,130744,56.726696,60.578278,45.055356,39.067991
301229,130744,55.43485,37.611832,45.055356,39.067991
301339,130744,43.611071,39.732701,45.055356,39.067991
301920,130744,44.033866,43.165161,45.055356,39.067991
301957,130744,47.367953,39.71672,45.055356,39.067991
302738,130744,51.645263,46.009598,45.055356,39.067991
306771,130744,51.450719,46.136673,45.055356,39.067991
311800,130744,59.74376,30.509576,45.055356,39.067991
507,131643,55.38614,37.583393,52.319649,104.248228
686,131643,54.941901,82.916459,52.319649,104.248228
6145,131643,56.075378,92.948591,52.319649,104.248228
117986,131643,55.848147,48.843685,52.319649,104.248228
120762,131643,55.747074,38.4115,52.319649,104.248228
205228,131643,55.65431,37.888459,52.319649,104.248228
206348,131643,54.437235,37.464906,52.319649,104.248228
210557,131643,50.898893,128.535972,52.319649,104.248228
218210,131643,55.823819179,38.251653675,52.319649,104.248228
218644,131643,48.449259,135.12843,52.319649,104.248228
218674,131643,52.007122,113.560661,52.319649,104.248228
218785,131643,62.11628,129.77395,52.319649,104.248228
219030,131643,56.30041,101.700708,52.319649,104.248228
300571,131643,56.726696,60.578278,52.319649,104.248228
303024,131643,51.840969,107.641213,52.319649,104.248228
311800,131643,59.74376,30.509576,52.319649,104.248228
507,132508,55.38614,37.583393,55.231372,61.299149
117986,132508,55.848147,48.843685,55.231372,61.299149
120762,132508,55.747074,38.4115,55.231372,61.299149
130744,132508,45.055356,39.067991,55.231372,61.299149
205228,132508,55.65431,37.888459,55.231372,61.299149
507,133533,55.38614,37.583393,47.367228,39.712646
686,133533,54.941901,82.916459,47.367228,39.712646
1733,133533,56.767604,60.81316,47.367228,39.712646
117986,133533,55.848147,48.843685,47.367228,39.712646
120762,133533,55.747074,38.4115,47.367228,39.712646
130744,133533,45.055356,39.067991,47.367228,39.712646
206236,133533,55.328742812,37.82100529,47.367228,39.712646
206348,133533,54.437235,37.464906,47.367228,39.712646
208277,133533,44.662695,41.896576,47.367228,39.712646
211415,133533,51.800428813,39.21810555,47.367228,39.712646
218616,133533,47.366609,39.716696,47.367228,39.712646
311800,133533,59.74376,30.509576,47.367228,39.712646
507,133858,55.38614,37.583393,53.23448,44.906253
117230,133858,53.091476,50.126734,53.23448,44.906253
117866,133858,52.727738,41.387093,53.23448,44.906253
117986,133858,55.848147,48.843685,53.23448,44.906253
120762,133858,55.747074,38.4115,53.23448,44.906253
158929,133858,51.601574,45.943636,53.23448,44.906253
160030,133858,52.599422,39.392793,53.23448,44.906253
206236,133858,55.328742812,37.82100529,53.23448,44.906253
206348,133858,54.437235,37.464906,53.23448,44.906253
211415,133858,51.800428813,39.21810555,53.23448,44.906253
218616,133858,47.366609,39.716696,53.23448,44.906253
301957,133858,47.367953,39.71672,53.23448,44.906253
302335,133858,53.101049,46.583858,53.23448,44.906253
507,140302,55.38614,37.583393,51.765435,36.131845
120762,140302,55.747074,38.4115,51.765435,36.131845
130486,140302,51.672394,39.296102,51.765435,36.131845
130744,140302,45.055356,39.067991,51.765435,36.131845
206348,140302,54.437235,37.464906,51.765435,36.131845
207016,140302,50.593676,36.679399,51.765435,36.131845
211415,140302,51.800428813,39.21810555,51.765435,36.131845
217081,140302,53.320124,34.248998,51.765435,36.131845
120762,142375,55.747074,38.4115,55.783176,38.445296
507,144154,55.38614,37.583393,45.032496,34.045926
120762,144154,55.747074,38.4115,45.032496,34.045926
130744,144154,45.055356,39.067991,45.032496,34.045926
206236,144154,55.328742812,37.82100529,45.032496,34.045926
206348,144154,54.437235,37.464906,45.032496,34.045926
208277,144154,44.662695,41.896576,45.032496,34.045926
218616,144154,47.366609,39.716696,45.032496,34.045926
507,144649,55.38614,37.583393,56.09682,40.354817
117986,144649,55.848147,48.843685,56.09682,40.354817
120762,144649,55.747074,38.4115,56.09682,40.354817
206236,144649,55.328742812,37.82100529,56.09682,40.354817
206348,144649,54.437235,37.464906,56.09682,40.354817
218210,144649,55.823819179,38.251653675,56.09682,40.354817
218402,144649,56.951769,40.941105,56.09682,40.354817
206348,146725,54.437235,37.464906,57.142984,65.597739
507,149445,55.38614,37.583393,54.565769,55.931327
117986,149445,55.848147,48.843685,54.565769,55.931327
120762,149445,55.747074,38.4115,54.565769,55.931327
204952,149445,55.744370258,52.479285244,54.565769,55.931327
205228,149445,55.65431,37.888459,54.565769,55.931327
206319,149445,51.726981,55.100593,54.565769,55.931327
302222,149445,54.584504,55.907014,54.565769,55.931327
206348,152588,54.437235,37.464906,48.75538,44.440715
206348,152612,54.437235,37.464906,57.561682,39.894365
