217678,55.59003931,37.227566347,315704,57.662651,39.78925,20652.951150,5.736931 hours in route,319253.900000,55.648901 km/h,rest: 0.000000,total time: 5.736931 ,23511.310200,6.530919 hours in route,318215.900000,48.724517 km/h,rest: 0.000000,total time: 6.530919 ,29278.886250,8.133024 hours in route,311654.400000,38.319622 km/h,rest: 0.000000,total time: 8.133024 
217678,55.59003931,37.227566347,315705,57.927544,59.991148,112257.603100,31.182668 hours in route,1845787.600000,59.192742 km/h,rest: 12.000000,total time: 43.182668 ,117676.642150,32.687956 hours in route,1843176.000000,56.387007 km/h,rest: 20.000000,total time: 52.687956 ,137161.757250,38.100488 hours in route,1800547.400000,47.257856 km/h,rest: 22.000000,total time: 60.100488 
217678,55.59003931,37.227566347,315787,46.312222133,39.946713271,68391.020800,18.997506 hours in route,1204763.400000,63.416925 km/h,rest: 10.000000,total time: 28.997506 ,75062.066400,20.850574 hours in route,1209409.600000,58.003660 km/h,rest: 10.000000,total time: 30.850574 ,93353.975750,25.931660 hours in route,1208902.700000,46.618794 km/h,rest: 10.000000,total time: 35.931660 
217678,55.59003931,37.227566347,316646,59.797371,30.453229,36678.895800,10.188582 hours in route,712956.900000,69.976066 km/h,rest: 2.000000,total time: 12.188582 ,38206.056900,10.612794 hours in route,706430.600000,66.564057 km/h,rest: 2.000000,total time: 12.612794 ,50509.413000,14.030392 hours in route,706432.200000,50.350138 km/h,rest: 2.000000,total time: 16.030392 
217678,55.59003931,37.227566347,317996,51.705626,55.109873,91011.072100,25.280853 hours in route,1543784.500000,61.065363 km/h,rest: 12.000000,total time: 37.280853 ,95946.071500,26.651687 hours in route,1497750.300000,56.197205 km/h,rest: 12.000000,total time: 38.651687 ,108784.562300,30.217934 hours in route,1494068.800000,49.443116 km/h,rest: 12.000000,total time: 42.217934 
217678,55.59003931,37.227566347,321922,54.483441,36.218069,10480.531300,2.911259 hours in route,156783.300000,53.854129 km/h,rest: 0.000000,total time: 2.911259 ,11822.161650,3.283934 hours in route,154876.600000,47.161913 km/h,rest: 0.000000,total time: 3.283934 ,14521.663700,4.033795 hours in route,154885.100000,38.396865 km/h,rest: 0.000000,total time: 4.033795 
217678,55.59003931,37.227566347,301239,47.366836,39.717654,60759.957300,16.877766 hours in route,1074453.100000,63.660860 km/h,rest: 10.000000,total time: 26.877766 ,66138.452250,18.371792 hours in route,1079097.100000,58.736626 km/h,rest: 10.000000,total time: 28.371792 ,81274.442050,22.576234 hours in route,1078590.100000,47.775466 km/h,rest: 10.000000,total time: 32.576234 
300169,56.084241,37.155839,132170,45.054368,39.069009,81665.538500,22.684872 hours in route,1413380.700000,62.304990 km/h,rest: 10.000000,total time: 32.684872 ,90642.500150,25.178472 hours in route,1438998.000000,57.151919 km/h,rest: 12.000000,total time: 37.178472 ,110378.941250,30.660817 hours in route,1437113.700000,46.871344 km/h,rest: 10.000000,total time: 40.660817 
300169,56.084241,37.155839,217678,55.59003931,37.227566347,5316.256200,1.476738 hours in route,83597.700000,56.609710 km/h,rest: 0.000000,total time: 1.476738 ,5917.541800,1.643762 hours in route,81405.100000,49.523665 km/h,rest: 0.000000,total time: 1.643762 ,6407.271850,1.779798 hours in route,81405.100000,45.738400 km/h,rest: 0.000000,total time: 1.779798 
300169,56.084241,37.155839,218616,47.366609,39.716696,63375.644500,17.604346 hours in route,1125749.600000,63.947256 km/h,rest: 10.000000,total time: 27.604346 ,69133.143800,19.203651 hours in route,1125972.300000,58.633241 km/h,rest: 10.000000,total time: 29.203651 ,84593.249300,23.498125 hours in route,1124897.500000,47.871799 km/h,rest: 10.000000,total time: 33.498125 
300169,56.084241,37.155839,301562,44.662814,41.895601,85800.918150,23.833588 hours in route,1503941.700000,63.101774 km/h,rest: 10.000000,total time: 33.833588 ,93881.641800,26.078234 hours in route,1504166.800000,57.679013 km/h,rest: 12.000000,total time: 38.078234 ,113423.542350,31.506540 hours in route,1518598.300000,48.199463 km/h,rest: 10.000000,total time: 41.506540 
300169,56.084241,37.155839,303945,56.72846,60.577676,109268.009200,30.352225 hours in route,1809725.300000,59.624140 km/h,rest: 12.000000,total time: 42.352225 ,119093.433200,33.081509 hours in route,1884408.000000,56.962577 km/h,rest: 20.000000,total time: 53.081509 ,139785.861500,38.829406 hours in route,1839419.500000,47.371817 km/h,rest: 22.000000,total time: 60.829406 
300169,56.084241,37.155839,305087,53.101059,46.583837,50892.922250,14.136923 hours in route,933689.200000,66.046141 km/h,rest: 2.000000,total time: 16.136923 ,54546.988900,15.151941 hours in route,821149.100000,54.194316 km/h,rest: 2.000000,total time: 17.151941 ,61564.911800,17.101364 hours in route,811538.700000,47.454617 km/h,rest: 12.000000,total time: 29.101364 
300169,56.084241,37.155839,310498,56.072313,47.231244,42453.703400,11.792695 hours in route,729801.400000,61.885886 km/h,rest: 2.000000,total time: 13.792695 ,46357.792000,12.877164 hours in route,776498.200000,60.300403 km/h,rest: 2.000000,total time: 14.877164 ,58770.095550,16.325027 hours in route,774183.800000,47.423127 km/h,rest: 12.000000,total time: 28.325027 
300169,56.084241,37.155839,313603,59.207363,39.792313,31303.720250,8.695478 hours in route,482614.400000,55.501769 km/h,rest: 2.000000,total time: 10.695478 ,37324.874750,10.368021 hours in route,481401.600000,46.431388 km/h,rest: 2.000000,total time: 12.368021 ,46397.269150,12.888130 hours in route,490026.500000,38.021535 km/h,rest: 2.000000,total time: 14.888130 
300169,56.084241,37.155839,313605,52.599222,39.392841,29102.246750,8.083957 hours in route,512394.600000,63.384129 km/h,rest: 2.000000,total time: 10.083957 ,32821.278800,9.117022 hours in route,513312.400000,56.302640 km/h,rest: 2.000000,total time: 11.117022 ,38442.682700,10.678523 hours in route,496241.200000,46.470959 km/h,rest: 2.000000,total time: 12.678523 
300169,56.084241,37.155839,314751,53.320124,34.248998,28074.062600,7.798351 hours in route,429314.200000,55.051923 km/h,rest: 0.000000,total time: 7.798351 ,32935.323900,9.148701 hours in route,433800.400000,47.416611 km/h,rest: 2.000000,total time: 11.148701 ,38737.635100,10.760454 hours in route,494182.200000,45.925775 km/h,rest: 0.000000,total time: 10.760454 
300169,56.084241,37.155839,315036,46.383882,48.004837,88002.273100,24.445076 hours in route,1453656.900000,59.466246 km/h,rest: 12.000000,total time: 36.445076 ,95368.140250,26.491150 hours in route,1448365.000000,54.673542 km/h,rest: 12.000000,total time: 38.491150 ,110190.683850,30.608523 hours in route,1512644.800000,49.419071 km/h,rest: 12.000000,total time: 42.608523 
300169,56.084241,37.155839,315704,57.662651,39.78925,18650.286000,5.180635 hours in route,287288.500000,55.454302 km/h,rest: 0.000000,total time: 5.180635 ,22681.460200,6.300406 hours in route,286250.500000,45.433662 km/h,rest: 0.000000,total time: 6.300406 ,27729.082100,7.702523 hours in route,289063.400000,37.528406 km/h,rest: 0.000000,total time: 7.702523 
300169,56.084241,37.155839,315705,57.927544,59.991148,111099.843800,30.861068 hours in route,1789935.600000,57.999795 km/h,rest: 12.000000,total time: 42.861068 ,119305.993350,33.140554 hours in route,1864618.300000,56.263945 km/h,rest: 20.000000,total time: 53.140554 ,138634.266800,38.509519 hours in route,1819629.800000,47.251429 km/h,rest: 22.000000,total time: 60.509519 
300169,56.084241,37.155839,315787,46.312222133,39.946713271,70965.926800,19.712757 hours in route,1255835.800000,63.706755 km/h,rest: 10.000000,total time: 29.712757 ,78013.368650,21.670380 hours in route,1256060.700000,57.962098 km/h,rest: 10.000000,total time: 31.670380 ,96628.208200,26.841169 hours in route,1254986.000000,46.756011 km/h,rest: 10.000000,total time: 36.841169 
300169,56.084241,37.155839,316646,59.797371,30.453229,32562.602700,9.045167 hours in route,637702.500000,70.502012 km/h,rest: 2.000000,total time: 11.045167 ,33558.896900,9.321916 hours in route,635613.000000,68.184804 km/h,rest: 2.000000,total time: 11.321916 ,45430.849550,12.619680 hours in route,635613.000000,50.366806 km/h,rest: 2.000000,total time: 14.619680 
300169,56.084241,37.155839,317996,51.705626,55.109873,91154.161950,25.320601 hours in route,1554101.400000,61.376957 km/h,rest: 12.000000,total time: 37.320601 ,98107.356550,27.252043 hours in route,1529364.800000,56.119270 km/h,rest: 12.000000,total time: 39.252043 ,111065.345750,30.851485 hours in route,1520193.400000,49.274562 km/h,rest: 12.000000,total time: 42.851485 
300169,56.084241,37.155839,321922,54.483441,36.218069,14985.905500,4.162752 hours in route,218975.500000,52.603548 km/h,rest: 0.000000,total time: 4.162752 ,16962.252550,4.711737 hours in route,217068.800000,46.069806 km/h,rest: 0.000000,total time: 4.711737 ,19742.724250,5.484090 hours in route,236514.000000,43.127300 km/h,rest: 0.000000,total time: 5.484090 
301239,47.366836,39.717654,217678,55.59003931,37.227566347,60870.208800,16.908391 hours in route,1079246.600000,63.829053 km/h,rest: 10.000000,total time: 26.908391 ,66162.399350,18.378444 hours in route,1082896.600000,58.922104 km/h,rest: 10.000000,total time: 28.378444 ,80818.735850,22.449649 hours in route,1078895.300000,48.058449 km/h,rest: 10.000000,total time: 32.449649 
301562,44.662814,41.895601,132170,45.054368,39.069009,19027.986300,5.285552 hours in route,295316.000000,55.872313 km/h,rest: 0.000000,total time: 5.285552 ,19396.795350,5.387999 hours in route,295316.000000,54.809961 km/h,rest: 0.000000,total time: 5.387999 ,21531.051000,5.980847 hours in route,295316.000000,49.376949 km/h,rest: 0.000000,total time: 5.980847 
303945,56.72846,60.577676,312617,55.818728,38.244617,106701.164600,29.639212 hours in route,1790048.500000,60.394604 km/h,rest: 12.000000,total time: 41.639212 ,113710.789000,31.586330 hours in route,1794120.300000,56.800530 km/h,rest: 12.000000,total time: 43.586330 ,134114.666600,37.254074 hours in route,1799089.000000,48.292410 km/h,rest: 22.000000,total time: 59.254074 
305087,53.101059,46.583837,217678,55.59003931,37.227566347,48859.078450,13.571966 hours in route,795509.000000,58.614130 km/h,rest: 2.000000,total time: 15.571966 ,52224.357300,14.506766 hours in route,789309.100000,54.409722 km/h,rest: 2.000000,total time: 16.506766 ,59279.149250,16.466430 hours in route,789333.100000,47.935896 km/h,rest: 12.000000,total time: 28.466430 
305087,53.101059,46.583837,312617,55.818728,38.244617,46825.353200,13.007043 hours in route,845345.700000,64.991384 km/h,rest: 2.000000,total time: 15.007043 ,50467.801950,14.018834 hours in route,755778.700000,53.911667 km/h,rest: 2.000000,total time: 16.018834 ,57126.636900,15.868510 hours in route,753714.600000,47.497502 km/h,rest: 2.000000,total time: 17.868510 
310498,56.072313,47.231244,217678,55.59003931,37.227566347,41942.160150,11.650600 hours in route,760690.500000,65.291959 km/h,rest: 2.000000,total time: 13.650600 ,44615.699750,12.393250 hours in route,756827.600000,61.067727 km/h,rest: 2.000000,total time: 14.393250 ,57195.870100,15.887742 hours in route,755271.900000,47.538027 km/h,rest: 2.000000,total time: 17.887742 
312617,55.818728,38.244617,132170,45.054368,39.069009,80366.704700,22.324085 hours in route,1382439.100000,61.925903 km/h,rest: 10.000000,total time: 32.324085 ,89466.958350,24.851933 hours in route,1423815.900000,57.291958 km/h,rest: 12.000000,total time: 36.851933 ,109378.142150,30.382817 hours in route,1421931.600000,46.800518 km/h,rest: 10.000000,total time: 40.382817 
312617,55.818728,38.244617,217678,55.59003931,37.227566347,5961.760950,1.656045 hours in route,94308.500000,56.948040 km/h,rest: 0.000000,total time: 1.656045 ,6251.971350,1.736659 hours in route,94308.500000,54.304567 km/h,rest: 0.000000,total time: 1.736659 ,7312.756750,2.031321 hours in route,92752.800000,45.661314 km/h,rest: 0.000000,total time: 2.031321 
312617,55.818728,38.244617,301239,47.366836,39.717654,62036.029500,17.232230 hours in route,1094583.900000,63.519572 km/h,rest: 10.000000,total time: 27.232230 ,67914.212700,18.865059 hours in route,1110566.100000,58.868944 km/h,rest: 10.000000,total time: 28.865059 ,83547.875400,23.207743 hours in route,1109491.300000,47.806945 km/h,rest: 10.000000,total time: 33.207743 
312617,55.818728,38.244617,301562,44.662814,41.895601,84502.084350,23.472801 hours in route,1473000.000000,62.753482 km/h,rest: 10.000000,total time: 33.472801 ,92706.100000,25.751694 hours in route,1488984.700000,57.820844 km/h,rest: 12.000000,total time: 37.751694 ,112422.743250,31.228540 hours in route,1503416.200000,48.142379 km/h,rest: 10.000000,total time: 41.228540 
312617,55.818728,38.244617,303945,56.72846,60.577676,106354.168750,29.542825 hours in route,1785379.700000,60.433615 km/h,rest: 12.000000,total time: 41.542825 ,113555.014300,31.543060 hours in route,1782768.100000,56.518554 km/h,rest: 12.000000,total time: 43.543060 ,133564.357500,37.101210 hours in route,1742496.100000,46.966018 km/h,rest: 22.000000,total time: 59.101210 
312617,55.818728,38.244617,305087,53.101059,46.583837,46678.232650,12.966176 hours in route,843174.700000,65.028789 km/h,rest: 2.000000,total time: 14.966176 ,51032.099950,14.175583 hours in route,763655.000000,53.871152 km/h,rest: 2.000000,total time: 16.175583 ,57488.807150,15.969113 hours in route,758487.900000,47.497184 km/h,rest: 2.000000,total time: 17.969113 
312617,55.818728,38.244617,310498,56.072313,47.231244,38239.013800,10.621948 hours in route,639286.900000,60.185465 km/h,rest: 2.000000,total time: 12.621948 ,40819.373100,11.338715 hours in route,674858.300000,59.518060 km/h,rest: 2.000000,total time: 13.338715 ,52548.591550,14.596831 hours in route,677260.400000,46.397770 km/h,rest: 2.000000,total time: 16.596831 
312617,55.818728,38.244617,313603,59.207363,39.792313,32005.891900,8.890526 hours in route,494907.300000,55.666822 km/h,rest: 2.000000,total time: 10.890526 ,37064.657500,10.295738 hours in route,470520.300000,45.700492 km/h,rest: 2.000000,total time: 12.295738 ,46064.380750,12.795661 hours in route,482854.000000,37.735760 km/h,rest: 2.000000,total time: 14.795661 
312617,55.818728,38.244617,313605,52.599222,39.392841,27803.412950,7.723170 hours in route,481453.000000,62.338778 km/h,rest: 0.000000,total time: 7.723170 ,31645.737000,8.790482 hours in route,498130.300000,56.667003 km/h,rest: 2.000000,total time: 10.790482 ,36687.075750,10.190854 hours in route,468646.700000,45.986988 km/h,rest: 0.000000,total time: 10.190854 
312617,55.818728,38.244617,314751,53.320124,34.248998,28877.238850,8.021455 hours in route,454255.700000,56.630086 km/h,rest: 2.000000,total time: 10.021455 ,33042.018900,9.178339 hours in route,454123.700000,49.477767 km/h,rest: 2.000000,total time: 11.178339 ,38796.435900,10.776788 hours in route,495063.600000,45.937956 km/h,rest: 2.000000,total time: 12.776788 
312617,55.818728,38.244617,315036,46.383882,48.004837,86703.439300,24.084289 hours in route,1422715.300000,59.072340 km/h,rest: 12.000000,total time: 36.084289 ,93597.596000,25.999332 hours in route,1421844.700000,54.687739 km/h,rest: 12.000000,total time: 37.999332 ,106561.631250,29.600453 hours in route,1459092.400000,49.292908 km/h,rest: 12.000000,total time: 41.600453 
312617,55.818728,38.244617,315704,57.662651,39.78925,19352.457650,5.375683 hours in route,299581.400000,55.728996 km/h,rest: 0.000000,total time: 5.375683 ,22421.242950,6.228123 hours in route,275369.200000,44.213834 km/h,rest: 0.000000,total time: 6.228123 ,27396.193700,7.610054 hours in route,281890.900000,37.041906 km/h,rest: 0.000000,total time: 7.610054 
312617,55.818728,38.244617,315705,57.927544,59.991148,108186.003350,30.051668 hours in route,1765590.000000,58.751814 km/h,rest: 12.000000,total time: 42.051668 ,113767.574450,31.602104 hours in route,1762978.400000,55.786741 km/h,rest: 12.000000,total time: 43.602104 ,132412.762800,36.781323 hours in route,1722706.400000,46.836445 km/h,rest: 22.000000,total time: 58.781323 
312617,55.818728,38.244617,315787,46.312222133,39.946713271,69667.093000,19.351970 hours in route,1224894.200000,63.295581 km/h,rest: 10.000000,total time: 29.351970 ,76837.826850,21.343841 hours in route,1240878.600000,58.137549 km/h,rest: 10.000000,total time: 31.343841 ,95627.409100,26.563169 hours in route,1239803.900000,46.673794 km/h,rest: 10.000000,total time: 36.563169 
312617,55.818728,38.244617,316646,59.797371,30.453229,37556.640000,10.432400 hours in route,726357.500000,69.625158 km/h,rest: 2.000000,total time: 12.432400 ,39520.183650,10.977829 hours in route,725872.100000,66.121645 km/h,rest: 2.000000,total time: 12.977829 ,52187.014050,14.496393 hours in route,725873.700000,50.072712 km/h,rest: 2.000000,total time: 16.496393 
312617,55.818728,38.244617,317996,51.705626,55.109873,86939.472350,24.149853 hours in route,1463586.900000,60.604380 km/h,rest: 12.000000,total time: 36.149853 ,92579.370050,25.716492 hours in route,1473852.000000,57.311550 km/h,rest: 12.000000,total time: 37.716492 ,106989.241100,29.719234 hours in route,1467142.600000,49.366771 km/h,rest: 12.000000,total time: 41.719234 
312617,55.818728,38.244617,321922,54.483441,36.218069,15789.081750,4.385856 hours in route,243916.900000,55.614434 km/h,rest: 0.000000,total time: 4.385856 ,17068.947550,4.741374 hours in route,237392.000000,50.068184 km/h,rest: 0.000000,total time: 4.741374 ,19801.525050,5.500424 hours in route,237395.300000,43.159458 km/h,rest: 0.000000,total time: 5.500424 
313603,59.207363,39.792313,300169,56.084241,37.155839,31186.474300,8.662910 hours in route,481923.700000,55.630698 km/h,rest: 2.000000,total time: 10.662910 ,37055.173500,10.293104 hours in route,481005.600000,46.730861 km/h,rest: 2.000000,total time: 12.293104 ,46130.413100,12.814004 hours in route,485155.900000,37.861383 km/h,rest: 2.000000,total time: 14.814004 
313605,52.599222,39.392841,217678,55.59003931,37.227566347,26546.427300,7.374008 hours in route,465218.800000,63.089005 km/h,rest: 0.000000,total time: 7.374008 ,29647.576750,8.235438 hours in route,469411.100000,56.998924 km/h,rest: 2.000000,total time: 10.235438 ,35415.389900,9.837608 hours in route,467796.100000,47.551812 km/h,rest: 0.000000,total time: 9.837608 
314751,53.320124,34.248998,300169,56.084241,37.155839,27921.133100,7.755870 hours in route,426937.000000,55.046949 km/h,rest: 0.000000,total time: 7.755870 ,32724.779100,9.090216 hours in route,431546.500000,47.473732 km/h,rest: 2.000000,total time: 11.090216 ,38477.417850,10.688172 hours in route,476684.600000,44.599265 km/h,rest: 0.000000,total time: 10.688172 
315036,46.383882,48.004837,217678,55.59003931,37.227566347,85464.828900,23.740230 hours in route,1407787.500000,59.299657 km/h,rest: 10.000000,total time: 33.740230 ,92652.871050,25.736909 hours in route,1407130.000000,54.673621 km/h,rest: 12.000000,total time: 37.736909 ,107650.275900,29.902854 hours in route,1414167.700000,47.292064 km/h,rest: 10.000000,total time: 39.902854 
315036,46.383882,48.004837,312617,55.818728,38.244617,86628.397150,24.063444 hours in route,1424029.900000,59.178143 km/h,rest: 12.000000,total time: 36.063444 ,93627.944800,26.007762 hours in route,1423372.400000,54.728753 km/h,rest: 12.000000,total time: 38.007762 ,106158.205600,29.488390 hours in route,1455177.100000,49.347458 km/h,rest: 12.000000,total time: 41.488390 
316646,59.797371,30.453229,300169,56.084241,37.155839,32759.751350,9.099931 hours in route,640296.800000,70.362820 km/h,rest: 2.000000,total time: 11.099931 ,33842.349950,9.400653 hours in route,638626.100000,67.934229 km/h,rest: 2.000000,total time: 11.400653 ,45752.712800,12.709087 hours in route,640296.800000,50.381023 km/h,rest: 2.000000,total time: 14.709087 
317470,55.607946,37.021136,132170,45.054368,39.069009,79473.904650,22.076085 hours in route,1369027.700000,62.014063 km/h,rest: 10.000000,total time: 32.076085 ,87994.211700,24.442837 hours in route,1391101.800000,56.912453 km/h,rest: 12.000000,total time: 36.442837 ,107702.912100,29.917476 hours in route,1389220.500000,46.435084 km/h,rest: 10.000000,total time: 39.917476 
317470,55.607946,37.021136,217678,55.59003931,37.227566347,1961.528300,0.544869 hours in route,21755.500000,39.927948 km/h,rest: 0.000000,total time: 0.544869 ,2088.376800,0.580105 hours in route,21755.500000,37.502715 km/h,rest: 0.000000,total time: 0.580105 ,2365.191050,0.656998 hours in route,21755.500000,33.113520 km/h,rest: 0.000000,total time: 0.656998 
317470,55.607946,37.021136,316646,59.797371,30.453229,36666.448050,10.185124 hours in route,698675.300000,68.597620 km/h,rest: 2.000000,total time: 12.185124 ,38307.298600,10.640916 hours in route,698676.100000,65.659393 km/h,rest: 2.000000,total time: 12.640916 ,51510.330650,14.308425 hours in route,695290.400000,48.593077 km/h,rest: 2.000000,total time: 16.308425 
317470,55.607946,37.021136,321922,54.483441,36.218069,10381.067850,2.883630 hours in route,151468.200000,52.526920 km/h,rest: 0.000000,total time: 2.883630 ,11579.845450,3.216624 hours in route,149561.500000,46.496424 km/h,rest: 0.000000,total time: 3.216624 ,14031.696550,3.897693 hours in route,149564.900000,38.372668 km/h,rest: 0.000000,total time: 3.897693 
317470,55.607946,37.021136,301239,47.366836,39.717654,61143.229450,16.984230 hours in route,1081172.500000,63.657432 km/h,rest: 10.000000,total time: 26.984230 ,66441.466050,18.455963 hours in route,1077851.900000,58.401283 km/h,rest: 10.000000,total time: 28.455963 ,81872.645350,22.742401 hours in route,1076780.200000,47.346812 km/h,rest: 10.000000,total time: 32.742401 
317470,55.607946,37.021136,301562,44.662814,41.895601,83609.284300,23.224801 hours in route,1459588.600000,62.846118 km/h,rest: 10.000000,total time: 33.224801 ,91233.353350,25.342598 hours in route,1456270.500000,57.463347 km/h,rest: 12.000000,total time: 37.342598 ,110747.513200,30.763198 hours in route,1470705.100000,47.807289 km/h,rest: 10.000000,total time: 40.763198 
317470,55.607946,37.021136,313603,59.207363,39.792313,33806.192200,9.390609 hours in route,523430.800000,55.739814 km/h,rest: 2.000000,total time: 11.390609 ,39040.174700,10.844493 hours in route,522218.100000,48.155142 km/h,rest: 2.000000,total time: 12.844493 ,49398.955150,13.721932 hours in route,529832.500000,38.612092 km/h,rest: 2.000000,total time: 15.721932 
317470,55.607946,37.021136,317996,51.705626,55.109873,91412.956600,25.392488 hours in route,1511112.900000,59.510234 km/h,rest: 12.000000,total time: 37.392488 ,97140.699850,26.983528 hours in route,1510607.000000,55.982561 km/h,rest: 12.000000,total time: 38.983528 ,110300.105500,30.638918 hours in route,1505377.400000,49.132851 km/h,rest: 12.000000,total time: 42.638918 
317470,55.607946,37.021136,305087,53.101059,46.583837,49345.607650,13.707113 hours in route,802897.200000,58.575222 km/h,rest: 2.000000,total time: 15.707113 ,53580.332200,14.883426 hours in route,802391.300000,53.911735 km/h,rest: 2.000000,total time: 16.883426 ,60799.671550,16.888798 hours in route,796722.600000,47.174619 km/h,rest: 12.000000,total time: 28.888798 
