206348,54.437235,37.464906,312259,59.796283695,30.455101821,59718.851200,16.588570 hours in route,840372.500000,50.659732 km/h,rest: 10.000000,total time: 26.588570 
210557,50.898893,128.535972,131643,52.319649,104.248228,188846.593500,52.457387 hours in route,2480081.500000,47.278022 km/h,rest: 30.000000,total time: 82.457387 
315199,51.705626,55.109873,117986,55.848147,48.843685,58469.215650,16.241449 hours in route,748544.000000,46.088499 km/h,rest: 10.000000,total time: 26.241449 
2737,59.869844,30.519603,507,55.38614,37.583393,53032.631200,14.731286 hours in route,741055.600000,50.304880 km/h,rest: 2.000000,total time: 16.731286 
206348,54.437235,37.464906,161520,55.141009,82.985385,261555.679500,72.654355 hours in route,3374679.100000,46.448407 km/h,rest: 42.000000,total time: 114.654355 
507,55.38614,37.583393,131643,52.319649,104.248228,444015.865950,123.337741 hours in route,5225496.000000,42.367373 km/h,rest: 72.000000,total time: 195.337741 
507,55.38614,37.583393,161520,55.141009,82.985385,261952.940550,72.764706 hours in route,3350407.000000,46.044397 km/h,rest: 42.000000,total time: 114.764706 
168458,55.010898,73.446973,120762,55.747074,38.4115,192538.951800,53.483042 hours in route,2638482.600000,49.333069 km/h,rest: 30.000000,total time: 83.483042 
301957,47.367953,39.71672,507,55.38614,37.583393,77487.006650,21.524169 hours in route,1029540.300000,47.831827 km/h,rest: 10.000000,total time: 31.524169 
117986,55.848147,48.843685,130744,45.055356,39.067991,135456.771150,37.626881 hours in route,1734470.500000,46.096579 km/h,rest: 20.000000,total time: 57.626881 
120762,55.747074,38.4115,319391,56.678041762,60.608270658,133591.268350,37.108686 hours in route,1744454.600000,47.009334 km/h,rest: 20.000000,total time: 57.108686 
218210,55.823819179,38.251653675,117819,57.142964,65.597514,158533.002850,44.036945 hours in route,2068694.300000,46.976335 km/h,rest: 22.000000,total time: 66.036945 
218616,47.366609,39.716696,206348,54.437235,37.464906,69476.701700,19.299084 hours in route,914074.900000,47.363642 km/h,rest: 10.000000,total time: 29.299084 
131643,52.319649,104.248228,117986,55.848147,48.843685,381263.083150,105.906412 hours in route,4350101.600000,41.074960 km/h,rest: 62.000000,total time: 167.906412 
218225,55.150464,61.448817,507,55.38614,37.583393,134221.361600,37.283712 hours in route,1868991.200000,50.128893 km/h,rest: 20.000000,total time: 57.283712 
686,54.941901,82.916459,117986,55.848147,48.843685,197593.568150,54.887102 hours in route,2464080.200000,44.893611 km/h,rest: 30.000000,total time: 84.887102 
302737,53.321512,83.642199,120762,55.747074,38.4115,259436.835350,72.065788 hours in route,3555932.000000,49.342859 km/h,rest: 42.000000,total time: 114.065788 
218210,55.823819179,38.251653675,161520,55.141009,82.985385,259797.701550,72.166028 hours in route,3294942.700000,45.657809 km/h,rest: 42.000000,total time: 114.166028 
6145,56.075378,92.948591,117986,55.848147,48.843685,273624.662250,76.006851 hours in route,3314508.300000,43.608020 km/h,rest: 42.000000,total time: 118.006851 
120762,55.747074,38.4115,117819,57.142964,65.597514,158300.526300,43.972368 hours in route,2067314.800000,47.013952 km/h,rest: 22.000000,total time: 65.972368 
208277,44.662695,41.896576,206348,54.437235,37.464906,98551.444850,27.375401 hours in route,1308455.800000,47.796771 km/h,rest: 12.000000,total time: 39.375401 
120762,55.747074,38.4115,318388,44.98527,38.910742,110578.698000,30.716305 hours in route,1437442.400000,46.797374 km/h,rest: 12.000000,total time: 42.716305 
168458,55.010898,73.446973,1733,56.767604,60.81316,73984.446900,20.551235 hours in route,903406.500000,43.958745 km/h,rest: 10.000000,total time: 30.551235 
117986,55.848147,48.843685,131643,52.319649,104.248228,381851.446800,106.069846 hours in route,4354942.100000,41.057306 km/h,rest: 62.000000,total time: 168.069846 
218616,47.366609,39.716696,120762,55.747074,38.4115,83920.596600,23.311277 hours in route,1117194.900000,47.925084 km/h,rest: 10.000000,total time: 33.311277 
131643,52.319649,104.248228,507,55.38614,37.583393,444903.568350,123.584325 hours in route,5227491.400000,42.298984 km/h,rest: 72.000000,total time: 195.584325 
120762,55.747074,38.4115,209211,43.03146948,47.433087104,133679.232450,37.133120 hours in route,1847560.600000,49.755059 km/h,rest: 20.000000,total time: 57.133120 
131643,52.319649,104.248228,120762,55.747074,38.4115,441089.222100,122.524784 hours in route,5165498.800000,42.158808 km/h,rest: 72.000000,total time: 194.524784 
131643,52.319649,104.248228,210557,50.898893,128.535972,189103.135700,52.528649 hours in route,2481684.000000,47.244391 km/h,rest: 30.000000,total time: 82.528649 
117986,55.848147,48.843685,218616,47.366609,39.716696,109695.026300,30.470841 hours in route,1422338.400000,46.678673 km/h,rest: 12.000000,total time: 42.470841 
686,54.941901,82.916459,218210,55.823819179,38.251653675,258240.310200,71.733419 hours in route,3284185.700000,45.783203 km/h,rest: 40.000000,total time: 111.733419 
161520,55.141009,82.985385,218210,55.823819179,38.251653675,259703.335750,72.139815 hours in route,3298411.900000,45.722489 km/h,rest: 42.000000,total time: 114.139815 
205228,55.65431,37.888459,168458,55.010898,73.446973,195012.379000,54.170105 hours in route,2682312.700000,49.516476 km/h,rest: 30.000000,total time: 84.170105 
301957,47.367953,39.71672,206348,54.437235,37.464906,69474.093600,19.298359 hours in route,914162.300000,47.369949 km/h,rest: 10.000000,total time: 29.298359 
120762,55.747074,38.4115,301957,47.367953,39.71672,84718.675200,23.532965 hours in route,1122316.200000,47.691236 km/h,rest: 10.000000,total time: 33.532965 
120762,55.747074,38.4115,6145,56.075378,92.948591,333918.955150,92.755265 hours in route,4127461.900000,44.498411 km/h,rest: 52.000000,total time: 144.755265 
218210,55.823819179,38.251653675,131643,52.319649,104.248228,441860.626950,122.739063 hours in route,5170031.700000,42.122138 km/h,rest: 72.000000,total time: 194.739063 
206348,54.437235,37.464906,133533,47.367228,39.712646,70145.560800,19.484878 hours in route,917599.700000,47.092915 km/h,rest: 10.000000,total time: 29.484878 
133533,47.367228,39.712646,120762,55.747074,38.4115,84011.998650,23.336666 hours in route,1117604.400000,47.890491 km/h,rest: 10.000000,total time: 33.336666 
133533,47.367228,39.712646,507,55.38614,37.583393,77581.016800,21.550282 hours in route,1029862.400000,47.788812 km/h,rest: 10.000000,total time: 31.550282 
213849,55.310288,86.140728,117986,55.848147,48.843685,223414.113800,62.059476 hours in route,2743411.900000,44.206172 km/h,rest: 32.000000,total time: 94.059476 
117986,55.848147,48.843685,213849,55.310288,86.140728,223969.283450,62.213690 hours in route,2743067.500000,44.091059 km/h,rest: 32.000000,total time: 94.213690 
120762,55.747074,38.4115,131643,52.319649,104.248228,441628.150400,122.674486 hours in route,5168652.200000,42.133066 km/h,rest: 72.000000,total time: 194.674486 
1733,56.767604,60.81316,686,54.941901,82.916459,138933.368450,38.592602 hours in route,1557716.300000,40.363080 km/h,rest: 20.000000,total time: 58.592602 
6145,56.075378,92.948591,120762,55.747074,38.4115,333450.801200,92.625223 hours in route,4129905.600000,44.587268 km/h,rest: 52.000000,total time: 144.625223 
117986,55.848147,48.843685,1733,56.767604,60.81316,75299.047850,20.916402 hours in route,988738.900000,47.270983 km/h,rest: 10.000000,total time: 30.916402 
218225,55.150464,61.448817,206348,54.437235,37.464906,132671.913100,36.853309 hours in route,1885271.000000,51.156085 km/h,rest: 20.000000,total time: 56.853309 
120762,55.747074,38.4115,302222,54.584504,55.907014,103975.818650,28.882172 hours in route,1390013.300000,48.127035 km/h,rest: 12.000000,total time: 40.882172 
117986,55.848147,48.843685,6145,56.075378,92.948591,274142.251550,76.150625 hours in route,3313751.800000,43.515753 km/h,rest: 42.000000,total time: 118.150625 
133533,47.367228,39.712646,206348,54.437235,37.464906,69568.103750,19.324473 hours in route,914484.400000,47.322604 km/h,rest: 10.000000,total time: 29.324473 
161520,55.141009,82.985385,507,55.38614,37.583393,262697.078900,72.971411 hours in route,3355696.300000,45.986452 km/h,rest: 42.000000,total time: 114.971411 
317460,56.012701914,93.027334724,120762,55.747074,38.4115,334617.451750,92.949292 hours in route,4140879.600000,44.549878 km/h,rest: 52.000000,total time: 144.949292 
206348,54.437235,37.464906,301957,47.367953,39.71672,70065.065350,19.462518 hours in route,917176.300000,47.125264 km/h,rest: 10.000000,total time: 29.462518 
319389,56.897468,60.519429,686,54.941901,82.916459,141660.848300,39.350236 hours in route,1583877.900000,40.250786 km/h,rest: 20.000000,total time: 59.350236 
1733,56.767604,60.81316,218616,47.366609,39.716696,163335.937550,45.371094 hours in route,2270084.200000,50.033711 km/h,rest: 22.000000,total time: 67.371094 
1733,56.767604,60.81316,120762,55.747074,38.4115,134697.458400,37.415961 hours in route,1804690.500000,48.233173 km/h,rest: 20.000000,total time: 57.415961 
