507;159402;"Коледино";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"55.38614";"37.583393";"59.789885";"30.436123"
507;302769;"Коледино";"Архангельск Ленина ";"55.38614";"37.583393";"64.527853";"40.653662"
130744;210001;"Краснодар";"Новосёлки 2";"45.054324";"39.068987";"55.125925956";"37.556771605"
130744;159402;"Краснодар";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"45.054324";"39.068987";"59.789885";"30.436123"
6145;300862;"Красноярск";"Абакан 2";"56.075378";"92.948591";"53.719708";"91.376873"
305110;120782;"Красноярск, Солонцовский";"МСК Красная площадь 3";"56.128930131";"92.963028087";"55.754047";"37.620405"
305110;6145;"Красноярск, Солонцовский";"Красноярск";"56.128930131";"92.963028087";"56.075378";"92.948591"
302335;120762;"Кузнецк";"Электросталь";"53.101049";"46.583858";"55.747074";"38.4115"
302335;302856;"Кузнецк";"Видное";"53.101049";"46.583858";"55.575239899";"37.697530594"
209211;2737;"Махачкала";"Санкт-Петербург";"43.03146948";"47.433087104";"59.869844";"30.519603"
209211;300168;"Махачкала";"Радумля";"43.03146948";"47.433087104";"56.084394";"37.155605"
205349;159402;"Мурманск";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"68.999114";"33.125556";"59.789885";"30.436123"
204952;149445;"Набережные Челны";"Уфа";"55.744370258";"52.479285244";"54.565769";"55.931327"
208277;218616;"Невинномысск";"Ростов, Гайдара";"44.662695";"41.896576";"47.366609";"39.716696"
208277;159402;"Невинномысск";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"44.662695";"41.896576";"59.789885";"30.436123"
208277;206968;"Невинномысск";"Новосёлки";"44.662695";"41.896576";"55.125659";"37.556262"
211470;218225;"Нижний Тагил";"Челябинск";"57.926741";"59.990923";"55.150464";"61.448817"
211470;158929;"Нижний Тагил";"Саратов";"57.926741";"59.990923";"51.601574";"45.943636"
161520;300862;"Новосибирск Пасечная";"Абакан 2";"55.141009";"82.985385";"53.719708";"91.376873"
106660;117819;"Новый Уренгой";"Тюмень";"66.091811";"76.687488";"57.142964";"65.597514"
303221;117819;"Ноябрьск";"Тюмень";"63.176843991";"75.470132355";"57.142964";"65.597514"
303221;300571;"Ноябрьск";"Екатеринбург Перспективная ";"63.176843991";"75.470132355";"56.726696";"60.578278"
218210;303024;"Обухово";"Улан-Удэ, Ботаническая ";"55.823819179";"38.251653675";"51.840969";"107.641213"
218210;686;"Обухово";"Новосибирск";"55.823819179";"38.251653675";"54.941901";"82.916459"
206319;149445;"Оренбург";"Уфа";"51.726981";"55.100593";"54.565769";"55.931327"
133858;159402;"Пенза";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"53.23448";"44.906253";"59.789885";"30.436123"
161443;117456;"Петрозаводск";"Тверь";"61.820477";"34.283712";"56.825157";"35.87904"
161443;2737;"Петрозаводск";"Санкт-Петербург";"61.820477";"34.283712";"59.869844";"30.519603"
161443;120762;"Петрозаводск";"Электросталь";"61.820477";"34.283712";"55.747074";"38.4115"
161443;507;"Петрозаводск";"Коледино";"61.820477";"34.283712";"55.38614";"37.583393"
161443;312259;"Петрозаводск";"Шушары Московское шоссе 143";"61.820477";"34.283712";"59.796283695";"30.455101821"
117501;302856;"Подольск";"Видное";"55.413049";"37.588278";"55.575239899";"37.697530594"
209209;300168;"Псков";"Радумля";"57.826076";"28.379243";"56.084394";"37.155605"
209209;2737;"Псков";"Санкт-Петербург";"57.826076";"28.379243";"59.869844";"30.519603"
209209;302856;"Псков";"Видное";"57.826076";"28.379243";"55.575239899";"37.697530594"
209209;159402;"Псков";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"57.826076";"28.379243";"59.789885";"30.436123"
207743;210001;"Пушкино";"Новосёлки 2";"55.996703739";"37.883953939";"55.125925956";"37.556771605"
207743;2737;"Пушкино";"Санкт-Петербург";"55.996703739";"37.883953939";"59.869844";"30.519603"
207743;159402;"Пушкино";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"55.996703739";"37.883953939";"59.789885";"30.436123"
207743;300864;"Пушкино";"Шелепаново";"55.996703739";"37.883953939";"56.113127507";"37.180021536"
300168;302856;"Радумля";"Видное";"56.084394";"37.155605";"55.575239899";"37.697530594"
300168;209209;"Радумля";"Псков";"56.084394";"37.155605";"57.826076";"28.379243"
300168;300865;"Радумля";"Шелепаново АВИА";"56.084394";"37.155605";"56.113115518";"37.180161011"
300168;117501;"Радумля";"Подольск";"56.084394";"37.155605";"55.413049";"37.588278"
300168;117442;"Радумля";"Калуга";"56.084394";"37.155605";"54.483186";"36.218078"
300168;105349;"Радумля";"Кир. обл. Уржум Чернышевского 7";"56.084394";"37.155605";"57.110012";"50.004627"
300168;210514;"Радумля";"Кандалакша";"56.084394";"37.155605";"67.203755";"32.441947"
133533;130744;"Ростов-на-Дону";"Краснодар";"47.367228";"39.712646";"45.054324";"39.068987"
133533;159402;"Ростов-на-Дону";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"47.367228";"39.712646";"59.789885";"30.436123"
218616;159402;"Ростов, Гайдара";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"47.366609";"39.716696";"59.789885";"30.436123"
208931;218644;"РЦ Сах. Обл Южно-Сахалинск Украинская 75";"Хабаровск";"46.983333";"142.725815";"48.449259";"135.12843"
301760;159402;"Рязань Тюшевское";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"54.678615";"39.571775";"59.789885";"30.436123"
301760;2737;"Рязань Тюшевское";"Санкт-Петербург";"54.678615";"39.571775";"59.869844";"30.519603"
2737;207743;"Санкт-Петербург";"Пушкино";"59.869844";"30.519603";"55.996703739";"37.883953939"
2737;210001;"Санкт-Петербург";"Новосёлки 2";"59.869844";"30.519603";"55.125925956";"37.556771605"
2737;300219;"Санкт-Петербург";"Вологда 2";"59.869844";"30.519603";"59.207319";"39.800209"
2737;130744;"Санкт-Петербург";"Краснодар";"59.869844";"30.519603";"45.054324";"39.068987"
2737;206348;"Санкт-Петербург";"Алексин";"59.869844";"30.519603";"54.437235";"37.464906"
2737;117456;"Санкт-Петербург";"Тверь";"59.869844";"30.519603";"56.825157";"35.87904"
2737;209209;"Санкт-Петербург";"Псков";"59.869844";"30.519603";"57.826076";"28.379243"
2737;206968;"Санкт-Петербург";"Новосёлки";"59.869844";"30.519603";"55.125659";"37.556262"
158929;133858;"Саратов";"Пенза";"51.601574";"45.943636";"53.23448";"44.906253"
158929;208277;"Саратов";"Невинномысск";"51.601574";"45.943636";"44.662695";"41.896576"
158929;306771;"Саратов";"Энгельс";"51.601574";"45.943636";"51.450719";"46.136673"
158929;117230;"Саратов";"Самара";"51.601574";"45.943636";"53.091476";"50.126734"
158929;301516;"Саратов";"Волгоград Пржевальского ";"51.601574";"45.943636";"48.779894";"44.51004"
206236;301339;"Столбы";"СЦ Сочи";"55.328742812";"37.82100529";"43.611071";"39.732701"
206236;159402;"Столбы";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"55.328742812";"37.82100529";"59.789885";"30.436123"
206236;302335;"Столбы";"Кузнецк";"55.328742812";"37.82100529";"53.101049";"46.583858"
206236;306771;"Столбы";"Энгельс";"55.328742812";"37.82100529";"51.450719";"46.136673"
302445;159402;"Сынково";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"55.347781246";"37.614404928";"59.789885";"30.436123"
117819;168458;"Тюмень";"Омск";"57.142964";"65.597514";"55.010898";"73.446973"
218225;159402;"Челябинск";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"55.150464";"61.448817";"59.789885";"30.436123"
120762;300219;"Электросталь";"Вологда 2";"55.747074";"38.4115";"59.207319";"39.800209"
120762;218616;"Электросталь";"Ростов, Гайдара";"55.747074";"38.4115";"47.366609";"39.716696"
120762;301957;"Электросталь";"Ростов, Гайдара 8";"55.747074";"38.4115";"47.367953";"39.71672"
120762;207016;"Электросталь";"СЦ Белгород";"55.747074";"38.4115";"50.593676";"36.679399"
120762;302222;"Электросталь";"Уфа Зубово ";"55.747074";"38.4115";"54.585135";"55.907336"
306771;206236;"Энгельс";"Столбы";"51.450719";"46.136673";"55.328742812";"37.82100529"
306771;117986;"Энгельс";"Казань";"51.450719";"46.136673";"55.848147";"48.843685"
306771;302738;"Энгельс";"Саратов Зоринский";"51.450719";"46.136673";"51.645263";"46.009598"
306771;130744;"Энгельс";"Краснодар";"51.450719";"46.136673";"45.054324";"39.068987"
306771;208277;"Энгельс";"Невинномысск";"51.450719";"46.136673";"44.662695";"41.896576"
306771;206348;"Энгельс";"Алексин";"51.450719";"46.136673";"54.437235";"37.464906"
306771;117866;"Энгельс";"Тамбов";"51.450719";"46.136673";"52.727738";"41.387093"
306771;120762;"Энгельс";"Электросталь";"51.450719";"46.136673";"55.747074";"38.4115"
306771;158929;"Энгельс";"Саратов";"51.450719";"46.136673";"51.601574";"45.943636"
218784;218644;"Южно-Сахалинск";"Хабаровск";"46.983333";"142.725815";"48.449259";"135.12843"
218785;131643;"Якутск";"Иркутск";"62.11628";"129.77395";"52.319649";"104.248228"
207404;159402;"Ярославль";"Склад СПБ пос Шушары Московское шоссе 107к3с1";"57.662651";"39.78925";"59.789885";"30.436123"
207404;302769;"Ярославль";"Архангельск Ленина ";"57.662651";"39.78925";"64.527853";"40.653662"
