gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";301920;"{""latitude"": 44.033866, ""longitude"": 43.165161}";84602.259100;23.500628 hours in route;1434497.400000;61.040813 km/h;rest: 10.000000;total time: 33.500628 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";218616;"{""latitude"": 47.366609, ""longitude"": 39.716696}";53891.644500;14.969901 hours in route;920281.600000;61.475462 km/h;rest: 2.000000;total time: 16.969901 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";300865;"{""latitude"": 56.113115518, ""longitude"": 37.180161011}";11642.795500;3.234110 hours in route;215791.500000;66.723615 km/h;rest: 0.000000;total time: 3.234110 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";6909.568200;1.919324 hours in route;124338.200000;64.782271 km/h;rest: 0.000000;total time: 1.919324 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";117442;"{""latitude"": 54.483186, ""longitude"": 36.218078}";6576.442700;1.826790 hours in route;105089.800000;57.527040 km/h;rest: 0.000000;total time: 1.826790 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";311800;"{""latitude"": 59.74376, ""longitude"": 30.509576}";42865.071900;11.906964 hours in route;842203.600000;70.732016 km/h;rest: 2.000000;total time: 13.906964 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";207016;"{""latitude"": 50.593676, ""longitude"": 36.679399}";34289.402000;9.524834 hours in route;523559.000000;54.967783 km/h;rest: 2.000000;total time: 11.524834 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";218225;"{""latitude"": 55.150464, ""longitude"": 61.448817}";112917.215300;31.365893 hours in route;1884269.700000;60.073842 km/h;rest: 12.000000;total time: 43.365893 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";302445;"{""latitude"": 55.347781246, ""longitude"": 37.614404928}";6077.584300;1.688218 hours in route;111076.800000;65.795300 km/h;rest: 0.000000;total time: 1.688218 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";205228;"{""latitude"": 55.65431, ""longitude"": 37.888459}";8723.620300;2.423228 hours in route;157765.600000;65.105557 km/h;rest: 0.000000;total time: 2.423228 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";22151.186050;6.153107 hours in route;346401.200000;56.296955 km/h;rest: 0.000000;total time: 6.153107 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";207022;"{""latitude"": 55.968988, ""longitude"": 37.320131}";10991.837450;3.053288 hours in route;193365.500000;63.330249 km/h;rest: 0.000000;total time: 3.053288 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";161520;"{""latitude"": 55.141009, ""longitude"": 82.985385}";201028.791500;55.841331 hours in route;3364102.100000;60.243946 km/h;rest: 30.000000;total time: 85.841331 
gazel;1;206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";209207;"{""latitude"": 64.57634987, ""longitude"": 40.596223935}";86749.555250;24.097099 hours in route;1404205.200000;58.272791 km/h;rest: 12.000000;total time: 36.097099 
gazel;1;214951;"{""latitude"": 43.357235, ""longitude"": 132.122865}";1193;"{""latitude"": 48.449121, ""longitude"": 135.11073}";38655.479950;10.737633 hours in route;723538.900000;67.383461 km/h;rest: 2.000000;total time: 12.737633 
gazel;1;214951;"{""latitude"": 43.357235, ""longitude"": 132.122865}";686;"{""latitude"": 54.941901, ""longitude"": 82.916459}";330164.121000;91.712256 hours in route;5770409.400000;62.918629 km/h;rest: 52.000000;total time: 143.712256 
gazel;1;214951;"{""latitude"": 43.357235, ""longitude"": 132.122865}";117986;"{""latitude"": 55.848147, ""longitude"": 48.843685}";475888.626200;132.191285 hours in route;8192975.500000;61.978182 km/h;rest: 80.000000;total time: 212.191285 
gazel;1;214951;"{""latitude"": 43.357235, ""longitude"": 132.122865}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";521060.918200;144.739144 hours in route;9004193.100000;62.209799 km/h;rest: 90.000000;total time: 234.739144 
gazel;1;214951;"{""latitude"": 43.357235, ""longitude"": 132.122865}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";524627.376400;145.729827 hours in route;9074919.300000;62.272216 km/h;rest: 90.000000;total time: 235.729827 
gazel;1;214951;"{""latitude"": 43.357235, ""longitude"": 132.122865}";213849;"{""latitude"": 55.310288, ""longitude"": 86.140728}";313409.686600;87.058246 hours in route;5505051.200000;63.234115 km/h;rest: 50.000000;total time: 137.058246 
gazel;1;209207;"{""latitude"": 64.57634987, ""longitude"": 40.596223935}";300219;"{""latitude"": 59.207319, ""longitude"": 39.800209}";48687.180950;13.524217 hours in route;777994.800000;57.526052 km/h;rest: 2.000000;total time: 15.524217 
gazel;1;209207;"{""latitude"": 64.57634987, ""longitude"": 40.596223935}";206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";87009.653950;24.169348 hours in route;1404555.700000;58.113098 km/h;rest: 12.000000;total time: 36.169348 
gazel;1;209207;"{""latitude"": 64.57634987, ""longitude"": 40.596223935}";207404;"{""latitude"": 57.662651, ""longitude"": 39.78925}";60879.455700;16.910960 hours in route;970071.100000;57.363456 km/h;rest: 10.000000;total time: 26.910960 
gazel;1;209207;"{""latitude"": 64.57634987, ""longitude"": 40.596223935}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";79977.860700;22.216072 hours in route;1242393.300000;55.923175 km/h;rest: 10.000000;total time: 32.216072 
gazel;1;209207;"{""latitude"": 64.57634987, ""longitude"": 40.596223935}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";81145.933850;22.540537 hours in route;1292494.600000;57.340896 km/h;rest: 10.000000;total time: 32.540537 
gazel;1;169872;"{""latitude"": 46.312097, ""longitude"": 48.056881}";6144;"{""latitude"": 48.7554, ""longitude"": 44.4405}";28840.488350;8.011247 hours in route;439684.100000;54.883355 km/h;rest: 2.000000;total time: 10.011247 
gazel;1;169872;"{""latitude"": 46.312097, ""longitude"": 48.056881}";206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";83739.926400;23.261091 hours in route;1335510.600000;57.413929 km/h;rest: 10.000000;total time: 33.261091 
gazel;1;169872;"{""latitude"": 46.312097, ""longitude"": 48.056881}";206236;"{""latitude"": 55.328742812, ""longitude"": 37.82100529}";83049.609750;23.069336 hours in route;1351305.500000;58.575830 km/h;rest: 10.000000;total time: 33.069336 
gazel;1;169872;"{""latitude"": 46.312097, ""longitude"": 48.056881}";117986;"{""latitude"": 55.848147, ""longitude"": 48.843685}";91352.496100;25.375693 hours in route;1456733.000000;57.406628 km/h;rest: 12.000000;total time: 37.375693 
gazel;1;169872;"{""latitude"": 46.312097, ""longitude"": 48.056881}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";87745.849450;24.373847 hours in route;1441918.100000;59.158413 km/h;rest: 12.000000;total time: 36.373847 
gazel;1;169872;"{""latitude"": 46.312097, ""longitude"": 48.056881}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";84990.984550;23.608607 hours in route;1386782.100000;58.740531 km/h;rest: 10.000000;total time: 33.608607 
gazel;1;172430;"{""latitude"": 53.384265, ""longitude"": 83.739861}";686;"{""latitude"": 54.941901, ""longitude"": 82.916459}";14746.434500;4.096232 hours in route;228360.300000;55.748871 km/h;rest: 0.000000;total time: 4.096232 
gazel;1;172430;"{""latitude"": 53.384265, ""longitude"": 83.739861}";117986;"{""latitude"": 55.848147, ""longitude"": 48.843685}";161646.362950;44.901767 hours in route;2728312.000000;60.761795 km/h;rest: 22.000000;total time: 66.901767 
gazel;1;172430;"{""latitude"": 53.384265, ""longitude"": 83.739861}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";206818.654950;57.449626 hours in route;3539529.600000;61.611012 km/h;rest: 32.000000;total time: 89.449626 
gazel;1;172430;"{""latitude"": 53.384265, ""longitude"": 83.739861}";300571;"{""latitude"": 56.726696, ""longitude"": 60.578278}";108351.024950;30.097507 hours in route;1854762.800000;61.625131 km/h;rest: 12.000000;total time: 42.097507 
gazel;1;172430;"{""latitude"": 53.384265, ""longitude"": 83.739861}";218210;"{""latitude"": 55.823819179, ""longitude"": 38.251653675}";207164.820950;57.545784 hours in route;3542228.500000;61.554962 km/h;rest: 32.000000;total time: 89.545784 
gazel;1;172430;"{""latitude"": 53.384265, ""longitude"": 83.739861}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";210385.113150;58.440309 hours in route;3610255.800000;61.776809 km/h;rest: 32.000000;total time: 90.440309 
gazel;1;210557;"{""latitude"": 50.898893, ""longitude"": 128.535972}";686;"{""latitude"": 54.941901, ""longitude"": 82.916459}";255458.653000;70.960737 hours in route;4390514.200000;61.872444 km/h;rest: 40.000000;total time: 110.960737 
gazel;1;210557;"{""latitude"": 50.898893, ""longitude"": 128.535972}";131643;"{""latitude"": 52.319649, ""longitude"": 104.248228}";143248.232800;39.791176 hours in route;2566359.500000;64.495694 km/h;rest: 20.000000;total time: 59.791176 
gazel;1;210557;"{""latitude"": 50.898893, ""longitude"": 128.535972}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";446355.450200;123.987625 hours in route;7624298.000000;61.492411 km/h;rest: 72.000000;total time: 195.987625 
gazel;1;210557;"{""latitude"": 50.898893, ""longitude"": 128.535972}";218210;"{""latitude"": 55.823819179, ""longitude"": 38.251653675}";446701.616200;124.083782 hours in route;7626996.800000;61.466508 km/h;rest: 72.000000;total time: 196.083782 
gazel;1;207016;"{""latitude"": 50.593676, ""longitude"": 36.679399}";130486;"{""latitude"": 51.672394, ""longitude"": 39.296102}";16919.811650;4.699948 hours in route;261446.300000;55.627492 km/h;rest: 0.000000;total time: 4.699948 
gazel;1;207016;"{""latitude"": 50.593676, ""longitude"": 36.679399}";206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";34087.867000;9.468852 hours in route;517608.000000;54.664283 km/h;rest: 2.000000;total time: 11.468852 
gazel;1;207016;"{""latitude"": 50.593676, ""longitude"": 36.679399}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";44560.218350;12.377838 hours in route;725723.600000;58.630883 km/h;rest: 2.000000;total time: 14.377838 
gazel;1;207016;"{""latitude"": 50.593676, ""longitude"": 36.679399}";140302;"{""latitude"": 51.765435, ""longitude"": 36.131845}";10241.890150;2.844969 hours in route;153751.000000;54.043110 km/h;rest: 0.000000;total time: 2.844969 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";686;"{""latitude"": 54.941901, ""longitude"": 82.916459}";99107.444350;27.529846 hours in route;1499308.500000;54.461203 km/h;rest: 12.000000;total time: 39.529846 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";130744;"{""latitude"": 45.055356, ""longitude"": 39.067991}";329013.948900;91.392764 hours in route;5360620.100000;58.654754 km/h;rest: 52.000000;total time: 143.392764 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";296872.791450;82.464664 hours in route;4828845.800000;58.556545 km/h;rest: 50.000000;total time: 132.464664 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";117986;"{""latitude"": 55.848147, ""longitude"": 48.843685}";244831.949550;68.008875 hours in route;3921874.600000;57.667100 km/h;rest: 40.000000;total time: 108.008875 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";290004.241550;80.556734 hours in route;4733092.200000;58.754768 km/h;rest: 50.000000;total time: 130.556734 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";6145;"{""latitude"": 56.075378, ""longitude"": 92.948591}";50329.809750;13.980503 hours in route;710517.400000;50.822021 km/h;rest: 2.000000;total time: 15.980503 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";1733;"{""latitude"": 56.767604, ""longitude"": 60.81316}";190154.911300;52.820809 hours in route;3026557.100000;57.298576 km/h;rest: 30.000000;total time: 82.820809 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";293570.699750;81.547417 hours in route;4803818.400000;58.908284 km/h;rest: 50.000000;total time: 131.547417 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";311800;"{""latitude"": 59.74376, ""longitude"": 30.509576}";325365.572650;90.379326 hours in route;5446497.600000;60.262649 km/h;rest: 52.000000;total time: 142.379326 
gazel;1;219030;"{""latitude"": 56.30041, ""longitude"": 101.700708}";161520;"{""latitude"": 55.141009, ""longitude"": 82.985385}";97015.985250;26.948885 hours in route;1472459.000000;54.638959 km/h;rest: 12.000000;total time: 38.948885 
gazel;1;300363;"{""latitude"": 52.126005, ""longitude"": 23.64126}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";64000.284450;17.777857 hours in route;1132710.400000;63.714677 km/h;rest: 10.000000;total time: 27.777857 
gazel;1;300363;"{""latitude"": 52.126005, ""longitude"": 23.64126}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";60530.207400;16.813947 hours in route;1090244.700000;64.841690 km/h;rest: 10.000000;total time: 26.813947 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";207743;"{""latitude"": 55.996703739, ""longitude"": 37.883953939}";28109.627600;7.808230 hours in route;447320.600000;57.288349 km/h;rest: 0.000000;total time: 7.808230 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";22188.410750;6.163447 hours in route;346104.600000;56.154385 km/h;rest: 0.000000;total time: 6.163447 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";206236;"{""latitude"": 55.328742812, ""longitude"": 37.82100529}";25039.775350;6.955493 hours in route;382835.300000;55.040713 km/h;rest: 0.000000;total time: 6.955493 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";120762;"{""latitude"": 55.747074, ""longitude"": 38.4115}";29301.410750;8.139281 hours in route;470353.100000;57.788042 km/h;rest: 2.000000;total time: 10.139281 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";140302;"{""latitude"": 51.765435, ""longitude"": 36.131845}";20247.865800;5.624407 hours in route;298049.100000;52.992092 km/h;rest: 0.000000;total time: 5.624407 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";507;"{""latitude"": 55.38614, ""longitude"": 37.583393}";24364.277450;6.767855 hours in route;369117.400000;54.539793 km/h;rest: 0.000000;total time: 6.767855 
gazel;1;217081;"{""latitude"": 53.320124, ""longitude"": 34.248998}";117442;"{""latitude"": 54.483186, ""longitude"": 36.218078}";15871.711100;4.408809 hours in route;242691.000000;55.046844 km/h;rest: 0.000000;total time: 4.408809 
gazel;1;210515;"{""latitude"": 55.918678542, ""longitude"": 37.562207434}";207743;"{""latitude"": 55.996703739, ""longitude"": 37.883953939}";2069.408800;0.574836 hours in route;31685.000000;55.120090 km/h;rest: 0.000000;total time: 0.574836 
gazel;1;210515;"{""latitude"": 55.918678542, ""longitude"": 37.562207434}";206348;"{""latitude"": 54.437235, ""longitude"": 37.464906}";10208.933250;2.835815 hours in route;186153.600000;65.643779 km/h;rest: 0.000000;total time: 2.835815 
gazel;1;210515;"{""latitude"": 55.918678542, ""longitude"": 37.562207434}";206968;"{""latitude"": 55.125659, ""longitude"": 37.556262}";5847.360200;1.624267 hours in route;104220.500000;64.164646 km/h;rest: 0.000000;total time: 1.624267 
gazel;1;210515;"{""latitude"": 55.918678542, ""longitude"": 37.562207434}";207404;"{""latitude"": 57.662651, ""longitude"": 39.78925}";17772.541800;4.936817 hours in route;270783.700000;54.849854 km/h;rest: 0.000000;total time: 4.936817 
gazel;1;210515;"{""latitude"": 55.918678542, ""longitude"": 37.562207434}";117456;"{""latitude"": 56.825157, ""longitude"": 35.87904}";9363.908850;2.601086 hours in route;170806.000000;65.667192 km/h;rest: 0.000000;total time: 2.601086 
gazel;1;210515;"{""latitude"": 55.918678542, ""longitude"": 37.562207434}";206236;"{""latitude"": 55.328742812, ""longitude"": 37.82100529}";5328.348300;1.480097 hours in route;89699.800000;60.604011 km/h;rest: 0.000000;total time: 1.480097 
