204615,507,56.516407,85.024625,55.38614,37.583393,233316.595300,64.810165 hours in route,3597869.900000,55.513975 km/h,rest: 40.000000,total time: 104.810165 ,
204952,507,55.744370258,52.479285244,55.38614,37.583393,68901.852750,19.139404 hours in route,1161075.700000,60.664153 km/h,rest: 10.000000,total time: 29.139404 ,
205104,507,54.356576,48.598839,55.38614,37.583393,54916.153600,15.254487 hours in route,914165.400000,59.927639 km/h,rest: 2.000000,total time: 17.254487 ,
205205,507,58.571995,49.576179,55.38614,37.583393,68125.113150,18.923643 hours in route,1029163.700000,54.385074 km/h,rest: 10.000000,total time: 28.923643 ,
205228,507,55.65431,37.888459,55.38614,37.583393,3450.990500,0.958608 hours in route,47162.500000,49.198918 km/h,rest: 0.000000,total time: 0.958608 ,
205985,507,46.312237,39.946724,55.38614,37.583393,72047.221350,20.013117 hours in route,1164046.300000,58.164168 km/h,rest: 10.000000,total time: 30.013117 ,
206236,507,55.328742812,37.82100529,55.38614,37.583393,2930.081800,0.813912 hours in route,34438.800000,42.312703 km/h,rest: 0.000000,total time: 0.813912 ,
206298,507,53.722084,91.382578,55.38614,37.583393,283837.981850,78.843884 hours in route,4225596.300000,53.594472 km/h,rest: 42.000000,total time: 120.843884 ,
206319,507,51.726981,55.100593,55.38614,37.583393,93499.673700,25.972132 hours in route,1459600.900000,56.198733 km/h,rest: 12.000000,total time: 37.972132 ,
206348,507,54.437235,37.464906,55.38614,37.583393,7100.196600,1.972277 hours in route,120185.000000,60.937186 km/h,rest: 0.000000,total time: 1.972277 ,
206708,507,53.760427,87.092846,55.38614,37.583393,238741.917500,66.317199 hours in route,3691009.400000,55.656895 km/h,rest: 40.000000,total time: 106.317199 ,
206844,507,54.666244,20.45905,55.38614,37.583393,79811.772150,22.169937 hours in route,1276581.500000,57.581648 km/h,rest: 10.000000,total time: 32.169937 ,
206968,507,55.125659,37.556262,55.38614,37.583393,2765.534400,0.768204 hours in route,38457.600000,50.061702 km/h,rest: 0.000000,total time: 0.768204 ,
